id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan,,,rand_num,omset_outlier,omset_trim,,aset_baru,aset_baru_2
288210220,UD. Joko Atma,Perusahaan,19,20,9920883,3266252,Tokopedia,847,Belum Terdaftar,2022,-5943124,117000000,847,,,0.315203224,3266252,3266252,,7623461,9920883.423
288210221,UD. Hilmi Bahari,Perusahaan,59,4,3185716,11095080,Bukalapak,755,Belum Terdaftar,2000,8441608,189000000,755,,,0.623477691,11095080,11095080,,11203602,3185715.954
288210222,UD. Obed Harapan,Perusahaan,97,29,2611105,5676316,Website Sendiri,136,Belum Terdaftar,2006,31576313,,136,,,0.075065345,5676316,5676316,,8487904,2611105.36
288210223,UD. Priska Resmi Lina,Makanan & Minuman,58,62,4593788,14047576,Shopee,591,Belum Terdaftar,2007,5399116,360000000,591,,,0.002106826,14047576,14047576,,4992376,4593787.589
288210224,UD. Qayla Rejo Sella,Fashion,80,58,7345069,14842710,Website Sendiri,979,Belum Terdaftar,2019,43865249,414000000,979,,,0.273754451,14842710,14842710,,12310123,7345068.546
288210225,UD. Cakra Purnama Gerry,Makanan & Minuman,41,37,10997849,12627674,Website Sendiri,744,Belum Terdaftar,2002,37543872,234000000,744,,,0.77882557,12627674,12627674,,15280964,10997849.05
288210226,UD. Yudi Utama,Fashion,22,35,7265875,12295589,Website Sendiri,655,Belum Terdaftar,2011,8550616,171000000,655,,,0.749729394,12295589,12295589,,8139004,7265875.04
unknown,UD. Uchie Segar,Makanan & Minuman,40,37,6316170,11026852,Website Sendiri,844,Belum Terdaftar,2016,48767542,231000000,844,,,0.459472201,11026852,11026852,,6912362,6316169.913
288210228,UD. Livia Jayeng,Makanan & Minuman,72,22,2697473,7820852,Bukalapak,770,Belum Terdaftar,2022,4577830,282000000,770,,,0.651648219,7820852,7820852,,2709137,2697472.952
288210229,UD. Ida Brawijaya,Fashion,26,22,8449802,11875568,Bukalapak,53,Belum Terdaftar,2017,11690616,144000000,53,,,0.913266692,11875568,11875568,,1128482,8449801.503
288210230,UD. Yusuf Tirtaatmaja,Fashion,80,57,3735939,12166695,Bukalapak,960,Belum Terdaftar,2019,34093522,411000000,960,,,0.189557074,12166695,12166695,,12050221,3735939.262
288210231,UD. Celsi Ananta,Perusahaan,45,47,11163935,8186721,Tokopedia,829,Belum Terdaftar,2019,5999995,276000000,829,,,0.260829108,8186721,8186721,,4473691,11163934.94
288210232,UD. Lando Sangkala,Fashion,16,5,4175082,9029529,,610,Belum Terdaftar,2007,39719655,63000000,610,,,0.878221177,9029529,9029529,,9005726,4175081.708
288210233,UD. Diyan Paningrat,Makanan & Minuman,1,45,11424575,14893815,Lazada,349,Belum Terdaftar,2001,30258389,138000000,349,,,0.593089666,14893815,14893815,,17503277,11424575.21
288210234,UD. Farhan Prabawa,Makanan & Minuman,14,86,6863510,11160533,Bukalapak,748,Belum Terdaftar,2018,4203969,300000000,748,,,0.905227005,11160533,11160533,,4942964,6863509.563
288210235,UD. Indira Sanjaya,Fashion,74,14,3853409,12850957,Website Sendiri,458,Belum Terdaftar,2015,29089136,264000000,458,,,0.557723287,12850957,12850957,,4377874,3853408.99
288210236,UD. Gadis Panembahan,Perusahaan,56,0,14873002,18669981,Website Sendiri,957,Belum Terdaftar,2016,8811803,168000000,957,,,0.344316205,18669981,18669981,,1734295,14873002.13
288210237,UD. Taufik Sukarela,Makanan & Minuman,40,99,8154425,10114522,Lazada,424,Belum Terdaftar,2006,23549884,417000000,424,,,0.440005689,10114522,10114522,,10675383,8154425.005
288210238,UD. Zahira Binasena,Makanan & Minuman,72,91,11778101,25458214,Shopee,262,Belum Terdaftar,2023,17906126,489000000,262,,,0.505277585,25458214,25458214,,7520726,11778100.76
288210239,UD. Owen Pramana,Fashion,13,73,10575533,25614564,Website Sendiri,983,Belum Terdaftar,2017,15939718,258000000,983,,,0.076231529,25614564,25614564,,6899427,10575533.23
288210240,UD. Yusuf Jagadmaya,Makanan & Minuman,7,32,3810308,5390633,Website Sendiri,unknown,Belum Terdaftar,2017,-734814,117000000,76,,,0.31376936,5390633,5390633,,6093304,3810307.863
288210241,UD. Jibril Putri,Makanan & Minuman,75,23,6287973,11227956,Bukalapak,773,Belum Terdaftar,2000,32582869,294000000,773,,,0.28499276,11227956,11227956,,8683253,6287972.951
288210242,UD. Tania Darussalam,Perusahaan,6,69,9538251,28766849,Bukalapak,345,Belum Terdaftar,2016,20143722,225000000,345,,,0.558388554,28766849,28766849,,14196864,9538250.731
288210243,UD. Farid Ceria,Makanan & Minuman,66,13,15728387,18412948,Website Sendiri,471,Belum Terdaftar,2019,14874515,237000000,471,,,0.224077562,18412948,18412948,,16159765,15728386.71
288210244,UD. Riko Nirwana,Perusahaan,25,95,15067446,16698977,Lazada,588,Belum Terdaftar,2003,7930939,360000000,588,,,0.510183466,16698977,16698977,,8908627,15067445.74
288210245,UD. Riko Satria,Makanan & Minuman,2,82,10878564,17877522,Website Sendiri,655,Belum Terdaftar,2007,14763706,252000000,655,,,0.549614141,17877522,17877522,,13346663,10878563.77
288210246,UD. Bayu Wirajaya,Makanan & Minuman,45,69,1529015,3185447,Bukalapak,530,Belum Terdaftar,2019,-2838134,342000000,530,,,0.017708978,3185447,3185447,,4780149,1529014.56
288210247,UD. Sekar Wicaksana,Perusahaan,3,83,10664562,10157205,Bukalapak,746,Belum Terdaftar,2003,44825698,258000000,746,,,0.637866585,10157205,10157205,,9232201,5484890.7
288210248,UD. Barokah Brawijaya,Perusahaan,56,88,7883795,11258220,Bukalapak,498,Belum Terdaftar,2024,41031489,432000000,498,,,0.827783566,11258220,11258220,,8839599,7883794.667
288210249,UD. Qayla Putri Dito,Perusahaan,95,83,3115080,4558731,Lazada,789,Belum Terdaftar,2005,-2557557,534000000,789,,,0.779150027,4558731,4558731,,11497310,3115080.473
,UD. Habib Pramudita,Makanan & Minuman,45,37,5716184,7724573,Website Sendiri,75,Belum Terdaftar,2012,-2240773,246000000,75,,,0.793230482,7724573,7724573,,18408267,5716184.02
288210251,UD. Poppy Mahkota,Makanan & Minuman,13,10,7170004,23730649,Bukalapak,841,Belum Terdaftar,2016,19153320,69000000,841,,,0.066371688,23730649,23730649,,9212973,7170004.237
288210252,UD. Yusuf Kayastha,Fashion,2,62,3239172,10122411,Shopee,308,Belum Terdaftar,2006,29128588,192000000,308,,,0.354883373,10122411,10122411,,11687021,3239171.52
288210253,UD. Tari Surapati,Makanan & Minuman,12,31,3733385,4129007,Bukalapak,887,Belum Terdaftar,2011,-5328592,129000000,887,,,0.862584627,4129007,4129007,,584094,3733384.842
288210254,UD. Owen Resmi,Perusahaan,7,28,1923462,2151100,Tokopedia,453,Belum Terdaftar,2023,-595209,105000000,453,,,0.347803699,2151100,2151100,,17251710,1923461.879
288210255,UD. Mario Cahaya,Perusahaan,55,29,7122044,20335006,Shopee,332,Belum Terdaftar,2003,11655496,252000000,332,,,0.302516295,20335006,20335006,,9402918,7122043.879
288210256,UD. Putra Prawira,Fashion,1,28,2499243,6951327,Bukalapak,342,Belum Terdaftar,2002,27446004,87000000,342,,,0.886989237,6951327,6951327,,24123013,2499242.537
288210257,UD. Naila Kusumah,Fashion,45,85,7544289,13933080,Tokopedia,40,Belum Terdaftar,2013,31904341,390000000,40,,,0.616095603,13933080,13933080,,4661045,7544288.812
288210258,UD. Yolanda Wiraatmaja,Makanan & Minuman,30,10,10282117,25061961,Lazada,978,Belum Terdaftar,2016,23842914,120000000,978,,,0.90273851,25061961,25061961,,22451754,10282116.63
288210259,UD. Tegar Ilir,Perusahaan,90,48,8235652,21831399,Tokopedia,177,Belum Terdaftar,2007,16175570,414000000,177,,,0.593026795,21831399,21831399,,4054648,8235652.249
288210260,UD. Rafi Mardika,Perusahaan,80,83,5057958,12718210,Website Sendiri,114,Belum Terdaftar,2024,23421552,489000000,114,,,0.143593442,12718210,12718210,,13526076,5057958.369
288210261,UD. Jojo Kusuma,Perusahaan,34,77,7388758,9660728,Website Sendiri,849,Belum Terdaftar,2010,44768467,333000000,849,,,0.360297519,9660728,9660728,,3721593,7388758.096
288210262,UD. Gilang Harapan,Makanan & Minuman,61,90,1739056,5609859,Lazada,31,Belum Terdaftar,2011,28548456,453000000,31,,,0.425339199,5609859,5609859,,3928451,1739056.29
288210263,UD. Gisel Harmoni,Fashion,45,63,14449713,27484432,Lazada,995,Belum Terdaftar,2016,22027134,324000000,995,,,0.003152106,27484432,27484432,,8956350,14449712.79
288210264,UD. Viera Utamajaya,Makanan & Minuman,,37,7619537,14198789,Lazada,770,Belum Terdaftar,2009,12965350,180000000,770,,,0.437565286,14198789,14198789,,21802356,7619536.993
288210265,UD. Budi Darma Yora,Fashion,64,59,10943135,8828175,Tokopedia,134,Belum Terdaftar,2008,3272090,369000000,134,,,0.909722948,8828175,8828175,,7815912,10943135.27
288210266,UD. Hilmi Sukma,Makanan & Minuman,92,67,10325349,25948949,Tokopedia,729,Belum Terdaftar,2003,23863392,477000000,729,,,0.193543018,25948949,25948949,,17139729,10325349.11
288210267,UD. Jibril Brata,Perusahaan,89,6,877719,1828582,Lazada,428,Belum Terdaftar,2019,-6944952,285000000,428,,,0.488977201,1828582,1828582,,12592935,877719.36
288210268,UD. Marwan Tunggul,Perusahaan,43,93,2350522,3172220,Tokopedia,109,Belum Terdaftar,2019,2112338,,109,,,0.59042406,3172220,3172220,,9502438,2350522.455
288210269,UD. Cici Sundawa,Fashion,98,73,9775080,9015923,Website Sendiri,714,Belum Terdaftar,2021,8423426,513000000,714,,,0.67400726,9015923,9015923,,17311708,3967006.12
288210270,UD. Karla Sangga,Makanan & Minuman,50,6,11885365,14912259,Bukalapak,773,Belum Terdaftar,2015,10547138,168000000,773,,,0.420646542,14912259,14912259,,19529775,11885365.41
288210271,UD. Ilmi Adhi,Perusahaan,87,4,4806596,5026652,Shopee,336,Belum Terdaftar,2012,40379635,273000000,336,,,0.284621678,5026652,5026652,,7334851,4806596.132
288210272,UD. Dea Bangun,Perusahaan,45,67,11626069,14328934,Lazada,443,Belum Terdaftar,2001,37422464,336000000,443,,,0.172634901,14328934,14328934,,26831595,11626068.57
288210273,UD. Gilang Widuri,Perusahaan,32,46,10865592,18012941,Website Sendiri,634,Belum Terdaftar,2017,9939835,234000000,634,,,0.233623567,18012941,18012941,,14530637,10865592.31
288210274,UD. Hanafi Kusumajati,Makanan & Minuman,63,35,6905338,10594964,Tokopedia,49,Belum Terdaftar,2019,33657444,294000000,49,,,0.196957397,10594964,10594964,,3944040,6905337.551
288210275,UD. Damaris Galang,Fashion,25,14,9524482,25581362,Shopee,377,Belum Terdaftar,2019,24957211,117000000,377,,,0.873183749,25581362,25581362,,15291246,9524481.798
288210276,UD. Rafif Cempaka,Fashion,38,38,2610532,9240345,Lazada,852,Belum Terdaftar,2016,3613398,228000000,852,,,0.584558335,9240345,9240345,,8244236,2610532.331
288210277,UD. Kanza Lempung,Fashion,57,37,8712709,14822638,Tokopedia,532,Belum Terdaftar,2008,46991749,282000000,532,,,0.366484372,14822638,14822638,,6392884,8712708.633
288210278,UD. Xenia Kusen,Perusahaan,25,35,5814913,21397407,Tokopedia,982,Belum Terdaftar,2001,17681506,180000000,982,,,0.558384883,21397407,21397407,,8184438,5814912.859
288210279,UD. Winda Paningrat,Fashion,74,1,8015331,15769330,Shopee,50,Belum Terdaftar,2022,8815509,225000000,50,,,0.616781083,15769330,15769330,,8999935,8015331.304
288210280,UD. Isna Trisula,Makanan & Minuman,92,14,3380817,9185218,Tokopedia,13,Belum Terdaftar,2017,7838190,318000000,13,,,0.161961237,9185218,9185218,,1443395,3380816.599
288210281,UD. Fatiah Berkarya,Perusahaan,92,83,2268107,6300296,Shopee,482,Belum Terdaftar,2007,36442747,525000000,482,,,0.223873109,6300296,6300296,,11996482,2268106.56
288210282,UD. Poppy Ceria Jasmin,Fashion,66,54,4011828,6454414,Website Sendiri,12,Belum Terdaftar,2011,46776749,360000000,12,,,0.246610869,6454414,6454414,,15617188,4011827.612
288210283,UD. Halim Cerah,Makanan & Minuman,72,97,9318484,25310136,Lazada,385,Belum Terdaftar,2005,20676129,507000000,385,,,0.645744002,25310136,25310136,,13471977,9318484.147
288210284,UD. Reza Berkarya Santi,Fashion,98,76,9298399,16248956,Tokopedia,851,Belum Terdaftar,2012,9575405,522000000,851,,,0.794581154,16248956,16248956,,2913982,9298399.032
288210285,UD. Dea Ananta,Fashion,56,59,1895056,4102999,Bukalapak,206,Belum Terdaftar,2023,-4180763,345000000,206,,,0.627041458,4102999,4102999,,15921603,1895056.226
288210286,UD. Alif Widjaja,Fashion,69,24,5615500,20216019,Shopee,853,Belum Terdaftar,2022,15153219,279000000,853,,,0.721072203,20216019,20216019,,14302483,5615499.838
288210287,UD. Jihan Nirwasita,Makanan & Minuman,72,13,7383001,9504393,Website Sendiri,171,Belum Terdaftar,2022,1815642,255000000,171,,,0.839632989,9504393,9504393,,6196796,7383000.705
288210288,UD. Shinta Jati,Perusahaan,7,8,1805624,3925270,Bukalapak,597,Belum Terdaftar,2010,-4213167,45000000,597,,,0.897703003,3925270,3925270,,2411460,1805624.2
288210289,UD. Citra Ratu Guntur,Perusahaan,90,48,2890890,4129843,Lazada,574,Belum Terdaftar,2007,-3680895,414000000,574,,,0.588046031,4129843,4129843,,21248198,2890890.1
288210290,UD. Anis Berkarya,Perusahaan,33,34,4641031,8925060,Website Sendiri,303,Belum Terdaftar,2024,45332003,201000000,303,,,0.448080712,8925060,8925060,,7468515,4641031.2
288210291,UD. Rahmat Sukadarma Halim,Perusahaan,87,85,9544012,15927798,Shopee,472,Belum Terdaftar,2023,6587827,516000000,472,,,0.898340285,15927798,15927798,,15699758,9544012.458
288210292,UD. Ari Saputra,Fashion,68,4,13479831,13203714,Website Sendiri,350,Belum Terdaftar,2020,42077829,216000000,350,,,0.887556899,13203714,13203714,,13296353,13479831.09
288210293,UD. Pipit Saputra,Fashion,9,77,3377017,6024472,Website Sendiri,768,Belum Terdaftar,2018,25749696,258000000,768,,,0.531288801,6024472,6024472,,10346264,3377017.129
288210294,UD. Mila Reswara,Fashion,83,16,2885735,9888491,Website Sendiri,13,Belum Terdaftar,2013,27817510,297000000,13,,,0.927797602,9888491,9888491,,15190888,2885734.566
288210295,UD. Ina Sukarela,Makanan & Minuman,21,68,2839453,5162642,Lazada,724,Belum Terdaftar,2024,779657,267000000,724,,,0.04341193,5162642,5162642,,21000,2839453.1
288210296,UD. Hanafi Tirtaatmaja,Makanan & Minuman,11,76,10809434,18646496,Bukalapak,387,Belum Terdaftar,2023,17825633,261000000,387,,,0.275013357,18646496,18646496,,15085746,10809433.8
,UD. Zulkarnaen Wijapranata Irma,Makanan & Minuman,28,53,11653591,20090472,Website Sendiri,595,Belum Terdaftar,2013,16784534,243000000,595,,,0.086242715,20090472,20090472,,7283556,11653591.07
288210298,UD. Tariq Mulyo Zera,Perusahaan,30,46,4113803,7758766,Tokopedia,976,Belum Terdaftar,2011,45779504,228000000,976,,,0.735106847,7758766,7758766,,2202126,4113802.856
288210299,UD. Kiki Jayawarsa,Makanan & Minuman,5,94,6686597,8432805,Website Sendiri,850,Belum Terdaftar,2015,4088117,297000000,850,,,0.716799152,8432805,8432805,,12646426,6686597.47
288210300,UD. Hasna Utamajaya,Makanan & Minuman,6,48,3667360,5165296,Website Sendiri,795,Belum Terdaftar,2021,-2063554,162000000,795,,,0.350952377,5165296,5165296,,10050055,3667360.16
288210301,UD. Anang Wisesa,Makanan & Minuman,96,73,4248780,13952629,Lazada,312,Belum Terdaftar,2017,39743845,507000000,312,,,0.496367136,13952629,13952629,,5652858,4248779.746
288210302,UD. Dina Cahaya,Perusahaan,78,61,15919966,24207810,Lazada,420,Belum Terdaftar,2002,18104570,417000000,420,,,0.098868417,24207810,24207810,,5502088,15919966.31
288210303,UD. Hana Mahkota Taufik,Fashion,12,22,3765094,6723383,Lazada,116,Belum Terdaftar,2016,275928,102000000,116,,,0.794432339,6723383,6723383,,8238274,3765094.48
288210304,UD. Made Panembahan,Makanan & Minuman,62,92,13202901,21405824,Lazada,293,Belum Terdaftar,2006,16768500,462000000,293,,,0.901823351,21405824,21405824,,11609689,13202900.67
288210305,UD. Haidar Maju Indira,Perusahaan,23,15,3326639,10884244,Website Sendiri,706,Belum Terdaftar,2023,6458773,114000000,706,,,0.211745307,10884244,10884244,,7758404,3326639.413
288210306,UD. Ulya Adiwarna Pandu,Fashion,93,,10258808,12053896,Website Sendiri,595,Belum Terdaftar,2009,30855160,519000000,595,,,0.691856953,12053896,12053896,,5544860,10258808.24
288210307,UD. Desi Gita,Fashion,96,6,5119368,9202491,Shopee,747,Belum Terdaftar,2022,37289160,306000000,unknown,,,0.285211479,9202491,9202491,,4218857,5119367.559
288210308,UD. Agus Arsana,Perusahaan,83,42,5580057,18637334,Lazada,768,Belum Terdaftar,2022,9390850,375000000,768,,,0.086969614,18637334,18637334,,18553389,5580057.318
288210309,UD. Cipta Pelangi,Perusahaan,18,77,7337891,27120616,Shopee,398,Belum Terdaftar,2019,25367878,285000000,398,,,0.248698647,27120616,27120616,,11872461,7337891.461
288210310,UD. Livia Wetan Uti,Makanan & Minuman,82,43,10329812,15784130,Bukalapak,413,Belum Terdaftar,2008,40781730,375000000,413,,,0.128442454,15784130,15784130,,6994346,10329811.92
288210311,UD. Bagir Kencana,Makanan & Minuman,87,8,5840639,10610095,,832,Belum Terdaftar,2001,42314724,285000000,832,,,0.370293918,10610095,10610095,,9190450,5840638.538
288210312,UD. Nina Anugerah,Fashion,68,70,7038689,16440271,Bukalapak,103,Belum Terdaftar,2015,9350207,414000000,103,,,0.447685011,16440271,16440271,,4290681,7038688.577
288210313,UD. Grego Tirtayasa,Perusahaan,21,77,13986144,29296840,Tokopedia,554,Belum Terdaftar,2019,27047056,294000000,554,,,0.683244348,29296840,29296840,,14231689,13986144.05
288210314,UD. Kirana Utamaindah,Fashion,59,79,7525505,27077424,Website Sendiri,201,Belum Terdaftar,2007,23139002,414000000,201,,,0.123108881,27077424,27077424,,4437197,7525505.499
288210315,UD. Santi Kamajaya,Makanan & Minuman,21,59,7352672,24225951,Website Sendiri,668,Belum Terdaftar,2007,22616356,240000000,668,,,0.168083766,24225951,24225951,,4701745,7352671.962
288210316,UD. Jihan Asri Riyan,Makanan & Minuman,91,9,4912153,13838093,Shopee,779,Belum Terdaftar,2014,33526407,300000000,779,,,0.639551739,13838093,13838093,,19849815,4912152.67
288210317,UD. Adinda Wijaya Koko,Fashion,16,4,7308951,3866982,Website Sendiri,731,Belum Terdaftar,2024,-3552696,60000000,731,,,0.03977197,3866982,3866982,,8234169,2668217.58
288210318,UD. Joko Trijaya,Perusahaan,94,50,7568728,11763867,Bukalapak,855,Belum Terdaftar,2017,38978557,432000000,855,,,0.634325798,11763867,11763867,,16194613,7568728.471
288210319,UD. Chika Mulya Kamil,Perusahaan,46,6,2024237,6073827,Website Sendiri,462,Terdaftar,2011,-2604858,156000000,462,,,0.509737066,6073827,6073827,,16469313,2024236.63
288210320,UD. Riko Pusaka,Fashion,6,21,6808460,9200622,Lazada,198,Belum Terdaftar,2015,8075190,81000000,198,,,0.214966793,9200622,9200622,,11556120,6808460.28
288210321,UD. Jojo Sunardi,Makanan & Minuman,16,23,12497933,7819134,Tokopedia,67,Terdaftar,2023,40540721,117000000,67,,,0.962516687,7819134,7819134,,7693109,4535097.72
288210322,UD. Zera Madusari,Perusahaan,75,41,4723100,14686059,Shopee,667,Belum Terdaftar,2005,34607283,348000000,667,,,0.207702644,14686059,14686059,,6572584,4723100.222
288210323,UD. Anis Madusari,Fashion,61,21,2538574,7484815,Shopee,694,Belum Terdaftar,2002,39348446,246000000,694,,,0.676728765,7484815,7484815,,3625005,2538574.18
288210324,UD. Bulan Atma,Perusahaan,62,34,6557083,13425853,Shopee,252,Belum Terdaftar,2022,21695319,unknown,252,,,0.182130555,13425853,13425853,,18800135,6557083.351
288210325,UD. Widya Taruna,Fashion,6,54,9147542,13397307,Lazada,88,Terdaftar,2017,12741463,180000000,88,,,0.401094983,13397307,13397307,,9978260,9147542.265
288210326,UD. Habib Wicaksana,Perusahaan,28,2,4146738,13565342,Website Sendiri,672,Belum Terdaftar,2001,7670932,90000000,672,,,0.80025723,13565342,13565342,,13463375,4146737.856
288210327,UD. Prananda Kusumasari,Makanan & Minuman,71,70,2243070,1137753,Lazada,315,Belum Terdaftar,2017,-5292377,423000000,315,,,0.802330573,1137753,1137753,,7843197,705406.86
288210328,UD. Poppy Prima,Makanan & Minuman,3,18,9527536,10644620,Bukalapak,653,Terdaftar,2002,35677197,63000000,unknown,,,0.717301456,10644620,10644620,,5954188,9527535.678
288210329,UD. Ari Satriya,Perusahaan,15,41,9558563,22757414,Website Sendiri,619,Terdaftar,2006,20152359,168000000,619,,,0.626555291,22757414,22757414,,19022220,9558563.485
288210330,UD. Thariq Merdeka,Perusahaan,79,45,6695258,11854889,Lazada,289,Terdaftar,2001,7306771,372000000,289,,,0.861098852,11854889,11854889,,7668380,6695258.032
288210331,UD. Tegar Jayengprana,Fashion,85,71,3726943,11825576,Bukalapak,21,Terdaftar,2021,40736694,468000000,21,,,0.539070249,11825576,11825576,,13552193,3726942.754
288210332,UD. Berlian Merdeka,Perusahaan,74,86,6097094,14782276,Bukalapak,294,Terdaftar,2012,40964327,480000000,294,,,0.88646591,14782276,14782276,,14031040,6097093.747
288210333,UD. Habib Bintang,Fashion,58,19,2934728,7754692,Lazada,271,Belum Terdaftar,2007,8353842,231000000,271,,,0.832604997,7754692,7754692,,12274872,2934728.267
