omset,tahun_berdiri
19309859,2020
17735872,2002
5384739,2005
21407250,2024
9762829,2003
6481575,2012
12195963,2018
12188429,2014
8861148,2009
18245960,2006
2033003,2023
8354468,2010
14184548,2023
17228592,2012
5846643,2008
12825439,2015
2098418,2006
13893735,2005
23860533,2015
12084036,2004
12284517,2004
14562029,2012
23660357,2014
23642802,2016
9933685,2010
14101726,2013
29739568,2022
3542689,2021
10970664,2006
12415944,2024
29829572,2008
22941072,2017
18820017,2002
20395132,2008
13891349,2002
3085765,2013
8369058,2019
12446176,2004
11586514,2015
13283251,2021
17692793,2017
2910380,2005
6806352,2018
7895595,2012
25728570,2006
11003274,2008
26582950,2020
9130605,2023
10114580,2021
30623975,2007
1317058,2019
17317832,2022
22556558,2011
13594075,2008
7892574,2022
14346283,2017
22046436,2020
6153603,2024
17439939,2000
8612085,2003
21505414,2008
31607675,2008
32662911,2020
12173993,2015
16701027,2000
21080558,2024
31793920,2016
9064033,2010
13407445,2013
22024861,2013
2192952,2020
7903763,unknown
4750578,2016
5256417,2003
10163078,2000
12084545,2009
32132043,2016
27781673,2021
5326245,2014
12149830,2006
16574113,2019
4071818,2022
9619683,2018
27728925,2010
3709418,2003
28823391,2004
35899673,2018
25253590,2021
21667944,2016
12442225,2017
27309343,2006
12120603,2009
5284975,2020
13090347,2013
17898693,2004
28456399,2022
32985546,2010
11399496,2004
31804269,2009
14955632,2015
27188038,2010
19054963,2019
15239155,2013
3407453,2006
9057991,2009
11075140,2006
14160341,2004
12657539,2013
9606692,
10058759,2008
8654362,2004
10504403,2000
12296907,2019
14411707,2023
34432975,2006
15822633,2024
4599955,2001
13884665,2002
6668197,2023
13299074,2006
16276261,2013
12938352,2012
11383615,2006
7739597,2013
11571991,2008
8331096,unknown
9338907,2022
17731075,2008
26170466,2001
20338051,2024
17472141,2004
14648127,2003
12895836,2019
11021899,2005
7952826,2013
7886549,2017
17065393,2008
16902690,2003
13495322,2002
5153602,2021
17459723,2018
12066938,2021
10611579,2012
8120654,2000
27648636,2003
14686944,2021
28834758,2002
6975186,2018
31903255,2011
29500972,2006
26071251,unknown
20159172,2012
3671837,2022
12617223,2004
7541098,2016
9398375,2023
26920609,2002
11268001,2016
20453917,2016
2387347,2024
13351928,2008
12650116,2007
19190426,2019
10258009,
19473298,2024
12823374,2018
9805612,2012
19481051,2018
13532157,2007
18438986,2008
26931973,2017
18934263,2021
23461846,2011
9672749,2002
34537943,2001
15911931,2015
4475035,2022
15794851,2023
14490369,2015
17023389,2003
25871643,2009
4918340,2003
24114514,2022
24832903,2024
8909674,2012
13888612,2007
13802347,2016
31298308,2016
22617479,2004
30108975,2001
14245743,2024
8311808,2023
24240034,2012
12103941,2010
15801220,2007
17301001,2017
33279412,2001
24971967,2021
23652302,2013
5925349,2013
10272048,2012
5805492,2010
17048627,2003
13203799,2008
2434630,2003
21460800,2023
31653767,2015
6845210,2005
2369008,2019
3544277,2013
4077982,2015
31450218,2015
1629450,2022
2138858,2019
13522933,2000
8093908,2013
2051764,2014
23214491,2000
7209569,2007
13576414,2022
11049814,2024
13141292,2020
7753615,2015
14243158,2021
15122950,2023
9947023,2002
12877980,2018
28636781,2011
11011745,2012
13114523,2015
8701410,2009
3874172,2016
5017962,2017
30342779,2017
28845023,2015
27518971,2010
9868246,2006
5319683,2023
13689926,2011
10249514,2015
1379205,2010
29152083,2000
9297378,2000
8125329,2004
15929357,2016
4034345,2001
11682822,
14182452,2018
4155755,2012
3446928,2016
14594578,2008
13623827,2003
28351681,2013
19858684,2015
15901780,2012
19707083,2014
8432385,2021
10838540,2021
13953041,2018
17277069,2023
30472990,2013
29873815,2005
9206987,2005
11709299,2012
28338456,2016
14562512,2022
10581069,2019
17409838,2023
26156247,2012
10624527,2018
17372419,2014
25849983,2019
3191527,2013
14180591,2010
5384913,2000
15666207,2016
15300474,2011
4945082,2018
11269792,2024
14228471,2021
26410533,2001
23996332,2001
10891837,2006
7900565,2020
34787250,2014
4589899,2012
13204529,2011
9123524,2010
29396173,2010
7575880,2018
20788489,2003
25191238,2000
13084306,2012
10801715,2011
2221305,2002
12255675,2019
1656974,2012
5171907,2013
11010993,2024
11065494,2010
8190169,2009
17705715,2004
15040595,2007
8320879,2015
20815426,2004
14522402,2020
4362955,2007
20985994,2002
10478296,2004
11121101,2012
11523950,2012
9323052,2004
14267228,2000
56892486,2015
2754982,2018
8076813,2019
14529766,2009
8634159,2005
9694054,2021
8064541,2015
28048586,2020
15436412,2010
30838552,2001
4740054,2003
17108667,2012
24962676,2004
26412237,2006
23677009,2012
32155308,2021
31671100,2001
22796454,2007
20833750,2007
22965918,2019
1282043,2016
29556474,2002
8345673,2008
27966577,2005
29502204,2000
7146171,2018
12293327,2007
13539971,2011
13712516,2001
20280031,2008
7946253,2024
4225895,2003
9392513,2019
3180343,2004
35396315,2007
8672733,2019
14120725,2008
12670140,2002
28446119,2008
6830884,2012
10105577,2016
35410562,2007
5932786,2022
2691173,2007
11807821,2014
27150502,2017
12129971,2009
16933445,2022
13086829,2003
7012395,2016
33892371,2018
12522245,2004
28453516,2011
14923130,2019
20833900,2023
7955065,2017
14620597,2023
13885587,
20285765,2017
11621539,2009
5841819,2011
20940742,2007
10895257,2000
8886612,2013
9439469,2020
14042734,2000
5919997,2000
8190516,2001
20578730,2007
12526677,2009
2124044,2019
19920444,2004
11295817,2000
2136140,2024
28678007,2020
9834385,2017
13388376,2009
24464652,2006
14642166,2009
7355401,
11156760,2003
8601404,2007
21080193,2009
8392743,2008
8306959,2022
15346110,2005
10677550,2006
29776374,2020
6570130,2018
8988620,2022
5072716,2003
12038716,2023
6628094,2004
11096909,2004
28346935,2004
24042537,2005
10021107,2019
13382320,2017
3682014,2005
29378824,2011
21239622,2000
24234341,2013
13949555,2003
8451803,2021
7209408,2000
10146582,2011
31382605,2021
17232564,2005
15900216,2013
4075463,2018
5157863,2016
24534578,2002
15580243,2016
6987797,2023
8604831,2006
12139287,2002
28467401,2015
12662472,2023
14035068,2015
5095137,2019
13531644,2009
24994954,2017
7343517,2011
14788605,2021
10198477,2015
8770133,2008
8207630,2006
23241133,2004
25873076,2018
2122058,2020
11990616,2022
12849691,2018
17669553,2001
6364712,2021
8730966,2007
13190349,2014
7552105,2022
9338472,2003
9213890,2013
24359376,2019
5919003,2003
22329030,2004
12277100,2006
22886953,2024
8288561,2007
14976414,2000
11531482,2007
16504908,2000
8388644,2011
12185628,2010
27784400,2014
11873253,2004
29368783,2011
5552337,2024
29105051,2003
6475586,2005
9850081,2016
23420095,2000
8242591,2005
11915551,2006
21027981,2014
20668562,2006
26206588,2007
19112174,2016
14241453,2019
7307257,2001
18942364,2013
5929520,2018
11724244,2014
15882689,2016
13679730,2009
6655922,2011
4780095,2005
28316555,2022
15679693,2019
24495494,2015
27090050,2024
28874527,2003
27469514,2009
7726350,2012
12049641,2004
7191929,2016
21627580,2020
9038165,2002
14922604,2002
12675952,2022
23324329,2002
14085203,2019
17093294,2019
15930100,2002
27278544,2013
11874253,2007
12774704,2000
6567696,2024
9251547,2004
26424176,2003
10555063,2006
9347211,2007
13163292,2007
3843445,2021
11167859,2007
21674644,2000
12060837,2010
9168617,2019
20797658,2011
15151426,2007
29510558,2022
29025359,2018
11149897,2018
12157178,2001
8131077,2011
9690804,2014
10748661,2024
5333494,2003
13732362,2002
5620921,2022
10059255,2008
24145580,2018
9313980,2019
19597152,2017
23804508,2024
24641201,2017
14907387,2007
7736218,2006
5974310,2013
16234567,2006
14698602,2007
11559351,2004
8755896,2021
12579266,2021
28450372,2007
20835319,2008
35639335,2019
12364523,2013
3503628,2005
22659245,2014
1219501,2014
12646208,2015
13587680,2009
5724663,2011
2166566,2012
13008345,2009
24965155,2024
22937719,2013
9334691,2012
14594194,2019
23406374,2023
19332128,2015
7822378,2004
29655299,2013
13740355,2021
15000304,2006
1783370,2012
11527354,2024
6901401,2017
1881796,2003
13228690,2008
14104285,2017
9754011,2022
30074903,2011
6521632,2010
15081561,2000
29743769,2000
18946947,2004
19168346,2006
13961796,2023
20965103,2017
28973601,2014
8889964,2018
21837066,2005
1807554,2003
6429567,2008
12210090,2004
2140892,2006
12802784,2008
29890640,2018
7503417,2016
15926699,2003
1086794,2004
9575994,2017
32829793,2008
8084047,2004
10812879,2020
11726008,2016
15326984,2015
12119396,2016
11535718,2014
13173822,2000
7044287,2012
8411916,2022
12828151,2002
8205597,2004
5042569,2015
14399476,2017
9415506,2001
14383713,2000
12253742,2023
14161940,2023
10289813,2020
10072338,2007
11531857,
6559355,2004
3612556,2024
6940867,2008
8688353,2017
5284283,2010
12834052,2014
14010317,2012
9427414,2010
6474076,2006
9823236,2017
9149251,2024
3451578,2000
12228181,2013
4873706,2009
6066723,2008
13817858,2019
14507977,2024
11538636,2022
12585148,2015
8030446,2019
6930167,2022
11669988,2021
11505456,2005
10500799,2006
6267704,2003
10900614,
4062248,2019
11294365,2024
13343405,2023
4477036,unknown
3876242,2004
10660761,2004
5172418,2008
13085545,2022
5705117,2020
3645028,2013
13506513,2010
12041749,2004
7023889,2000
4876787,2007
10566483,2002
9525742,2012
12000197,2022
12179125,2014
4839888,2016
5292555,2001
9129900,2013
9600715,2005
11294576,2021
10777813,2005
12565679,2022
10400923,2017
3412678,2008
14206176,2017
4611298,2016
13310749,2024
9269671,2024
13535887,2006
7778286,2021
8784975,2013
5729129,2011
5692746,2016
12343368,2012
4886373,2009
11476832,2016
3827563,2000
11089284,2022
4736626,unknown
4196787,2022
12558969,2014
11998763,2013
9736420,2010
11540193,2002
5109998,2012
8789294,2008
5944012,2007
9632934,2021
9995526,2004
8530274,2001
13966702,2006
7188643,2010
8903810,2010
8269729,2023
7049550,2016
12686360,2020
7771007,2004
7611216,2021
11546139,2005
3956159,2015
9926056,2007
11651956,2005
6371389,2021
12882313,2010
6432191,2004
6057611,2007
10557256,2006
9634282,2007
4208935,2017
12782506,2022
8626998,2006
5391401,2004
4953194,2005
12672917,2013
12732711,2024
14225797,2018
8339357,2009
5512108,2014
13051623,2006
3957518,2007
13224337,2010
9563087,2002
8771715,2010
12669363,2020
3556870,2024
13557645,2014
3782757,2010
9913773,2018
9633390,2018
11938336,2014
14197534,2002
6805921,2009
11342823,2013
3719893,2004
5954929,2018
5494134,2013
6610840,2011
8429192,2009
7109287,2005
5733628,2011
6763689,2020
7317111,2022
9307458,2003
6691206,2018
13572678,2007
6465838,2000
7076948,2015
14305700,2001
8885037,2008
4606331,2005
11312196,2006
4420454,2001
5145956,2001
11775364,2021
7184387,2012
13208231,2023
7934926,2020
6660934,unknown
7671507,2007
9491751,2005
4609896,2010
3470654,2012
9042178,2021
8745017,2013
12790321,2009
9380232,2012
11833443,2019
3810048,2000
5956597,2024
6212432,2002
6158427,2023
13810518,2013
4729384,2006
5620152,2001
9750203,2006
10101212,2006
14338331,2004
8336501,2018
10233505,
4285938,2019
5490334,2014
12417851,2007
14663090,2007
9944629,2022
11281163,2021
10369483,2018
11202423,2024
7166168,2024
10975602,2000
13717656,2005
10847589,2006
6773794,2017
12327304,2011
12493031,2024
5772974,2023
4008912,2003
7599919,2024
7024732,2024
5736829,2016
13058773,2013
5127070,2000
3450518,2014
5392792,2003
12894612,2013
5272715,2006
11113326,2009
6723507,2024
7368151,2010
6800643,2020
5267533,2015
14381081,2017
17096666,2022
6164362,2001
14257292,2003
13725839,2004
11704505,2023
10702122,2019
4398731,2017
7172288,2008
6960182,2015
13167203,2013
10411567,2005
12277255,2016
14582926,2019
11970892,2017
5175205,2006
5068699,2015
5622768,2010
7789110,2016
5011322,2011
5750536,2013
13765520,2024
7990705,2023
6257207,2019
10432203,2011
5845164,2014
10688675,2014
6879411,2005
9745339,2007
12146715,2019
10838203,2001
10622104,2002
12562850,2012
4593468,2005
8481355,2005
13037536,2017
6620353,2001
4362893,2009
14376191,2019
11577699,2004
5009659,2006
9468918,2011
7585343,2005
10753118,2019
6731846,2020
9668761,2009
8206111,2023
9411670,2014
8796773,2011
9578523,2001
4697504,2005
4452761,2011
8578425,2015
5037424,2012
6934650,2016
5584328,2005
3955010,2009
7297797,2001
7190969,2013
9059173,2023
4729128,2000
3731395,2001
12286209,2006
5878066,2009
11324449,2023
5043056,2015
4991269,2018
12046578,2015
10839100,2024
9911382,2011
14095757,2014
7355914,2003
7898981,2007
4820630,unknown
8995094,2005
12786942,2020
9298292,2024
9357804,2001
6684765,2015
14594143,2011
12759589,2024
10581746,2020
4155227,2022
11617596,2022
7220619,2017
9975584,2012
5903219,2007
11484726,2008
11148906,2008
9936690,2008
9820851,2006
6004187,2019
4041140,2004
14545953,2024
9405588,2013
3938172,2024
12869397,2017
14084628,2020
5493894,2012
7178103,2013
11876488,2014
12862621,2022
9499319,2005
6701271,2014
10901998,2005
4974901,2011
5003358,2016
14202832,2001
8290024,2022
12528677,2003
3458055,2023
5637115,2017
14178624,2007
8957573,2013
5362932,2008
5291833,2016
8618176,2015
9747993,2015
3528189,2011
11204516,2021
13805216,2019
8434325,2021
6349167,2023
11805810,2007
14439907,2023
11473862,2010
12425664,2002
6426689,2019
4505837,2011
6447740,2012
14520640,2004
7034698,2005
11680109,2017
7515708,2024
9356246,2011
4138481,2015
11256006,2000
10554815,2011
8996874,2023
8991848,2014
3434526,2018
13350257,2013
4521539,2004
13343617,2015
8575790,2010
14123570,2011
8254210,2005
6524136,2009
13019392,2015
9988424,2022
7851055,2020
12910273,2004
10368459,2021
8464477,2011
14418313,2000
13370521,2004
13359405,2011
9815569,2015
7273253,2005
8440479,2004
4438362,2019
5150264,2018
8939249,2007
9520702,2007
8066986,2006
13215749,2011
58975685,2018
9714147,2018
9527993,2024
13613557,2014
4029867,2018
6931166,2016
8504898,2022
8541245,2000
5003909,
13294793,2022
6981395,2002
14644875,2020
9054806,2022
3769581,2000
6245840,2022
3507396,2013
5070775,2021
11662446,2012
7717515,2003
11621076,2000
14040929,2009
13563082,2006
7758524,2019
10417081,2005
10682087,2017
10443573,2012
8627817,2001
4159513,2010
10709118,2006
4527390,2016
8351353,2014
5384878,2022
11489113,2010
5830432,2001
7078625,2010
3715854,2013
3674254,2008
13924023,2012
12676099,2022
5968464,2008
5673849,2024
13969206,2023
3491458,2014
13614523,2001
7781658,2021
9834952,2009
5465324,2003
14098983,2005
12164302,2012
5387736,2003
10366487,2001
14046135,2012
3454746,2009
7735978,2006
12386334,2024
11872360,2004
8494937,2003
12413884,2006
4577031,2020
6359984,2009
7126225,2010
8867786,2011
14392253,
10536229,2017
11280115,2019
11443221,2003
5399369,2022
11287435,2000
9654475,2002
14210228,2007
14320853,2003
12166403,2024
14666373,2011
4900222,2016
13159398,2004
12952911,2016
13948673,2017
6894421,2001
13811299,2021
8895770,2021
4185442,2015
11453684,2011
7465383,2008
5687088,2002
8246781,2012
5005623,2001
4723068,2012
9577684,2015
10896250,2002
3631597,2003
6667222,2005
4570181,2015
9758635,2023
5778355,2002
14188636,2009
10017282,2024
5944673,
13345515,2023
14394828,2004
7290088,2023
13920895,2017
3799245,2022
14278816,2011
11982897,2001
3881348,2006
7365739,2008
13446004,2009
7538958,2004
12683422,2014
7732536,2002
5244417,2024
6872774,2017
12583897,2005
5357207,2005
11158810,2004
5472009,2012
11984147,2023
6984625,2021
9868104,2002
12053702,2004
10689002,2002
12587434,2001
8445146,2014
5458540,2011
5840999,2000
4953861,2024
3594967,2009
12246423,2023
8632141,2001
7598478,2007
6045404,2004
12767043,2017
9121582,2024
3845196,2001
7137270,2020
10852291,2017
13931773,2012
14502316,2008
9860752,
9984881,2005
13466968,2022
6080999,2022
9974689,2015
14195419,2023
7832503,2014
13442032,2023
8382662,2019
12793929,2014
5010249,2008
10105905,2005
13521266,2015
5627873,2010
9567580,2020
9259945,2012
8968111,2002
9905648,2012
10241143,2015
17438314,2003
8704825,2002
6011473,2015
11954283,2006
12794892,2022
7666364,2008
5321151,2022
13077242,2018
10762986,2012
13171843,2022
3927678,2000
6735239,2005
8405667,2007
8197952,2005
13700020,2015
5797076,2020
3390015,2022
10271035,2005
13006091,2006
5613291,2006
4528775,2008
7498754,2014
6440332,2018
5608844,2008
8981985,2012
3945116,2020
4430160,2009
7214559,2003
7562893,2007
12045895,2000
9674445,
9376310,2024
8349600,2019
6153011,2006
3864637,
11728252,2017
8582508,2015
10534148,2001
13648330,2024
12150891,2018
8041495,2018
14338646,2019
6569477,2004
12679918,2004
11153447,2019
9029141,2023
10404971,2022
9445717,2022
14599841,2014
11352856,2008
4110917,2006
5552242,2004
6390084,2002
11351701,2023
4958099,2020
12355613,2017
8720090,2015
10391658,2012
6747450,2017
6824230,2016
12340854,2016
10161732,2011
9454051,2009
5011712,2019
6342446,2014
11377511,2020
4081584,2014
3937251,2010
6513895,2009
7885662,2013
14561962,2024
5935447,2012
13410454,2022
8897220,2015
10918684,2015
10122606,2008
9257272,2012
7303165,2013
12458458,2014
13647222,2016
6016879,2021
8871791,2000
13728864,2015
10923742,2018
12429990,2018
11729588,2001
13346720,2024
12937605,2003
10277080,2004
8263520,2005
11744788,2007
9922426,2007
12000909,2023
14566272,2020
6135048,2013
12843200,2006
5572202,2002
4203223,2011
8247454,2018
7193313,2012
6197660,2020
11733655,2000
14188776,2006
7618347,2005
3842062,2008
10112392,2020
5618879,2000
10629278,2007
11653768,2021
13145438,2016
9100912,2024
7035438,2020
8051027,2017
7386877,2000
6936812,2011
4688386,2021
6964516,2013
12730349,2018
4066248,2000
6455121,2021
10313274,2005
12932775,2019
12730401,2021
12730860,2000
6547503,2020
8987275,2020
13637851,2021
10923908,2020
14352415,2016
7355756,2002
3773170,2022
10397895,2004
7764474,2015
11803790,2015
3513784,2022
7179040,2005
8950152,2017
6638355,2017
5799517,2018
11293906,2016
14077796,2010
4536871,2009
13130328,2017
13200302,2017
10741074,2018
6675954,2022
11027062,2012
10408445,2009
7488719,2010
12596384,2000
11640401,2012
12500447,2003
12557573,2016
7155981,2004
6772834,2005
12879960,2007
12132271,2016
12203630,2011
8868659,2017
3999241,2008
9803971,2024
14384847,2005
7917232,2021
6930925,2020
3918227,2021
4381736,2018
14410569,unknown
11278293,2002
8531710,2023
12724253,2016
