omset,tahun_berdiri,kapasitas_produksi_mod
19151874,2000,2061
17984830,2021,1656
17553309,2020,2000
17951918,2024,1200
17313838,2023,1761
15332438,2022,1958
12812646,2003,1277
14598076,2008,1416
18802445,2018,1738
14016170,2014,847
27814913,2018,3218
6509827,2019,465
6029772,2006,611
12770649,2024,757
19079217,2022,1353
28905305,2004,3379
11640806,2022,972
27385682,2016,3214
16781243,2006,1519
13402157,2016,729
6243184,2003,699
10244983,2012,792
27518224,2002,2882
10854242,2017,988
5393178,2015,219
14726396,2016,1396
5499457,2004,830
13145933,2000,1330
12883735,unknown,1160
10229083,2010,1166
29700768,2018,2870
15893741,2021,1523
6094937,2011,347
18208651,2022,1757
7236897,2011,832
11687926,2000,856
10375634,2010,1261
27592581,2012,2524
18241284,2009,1385
9762466,2022,1098
14505389,2011,1247
7686481,2014,828
21103353,2014,1844
15925078,2011,1444
17722814,2023,1794
23778088,2016,2325
5105137,2015,127
12307872,2002,836
13232647,2015,1455
22146831,2015,2000
26308022,2015,2212
5386641,2021,248
9640991,2017,633
29471436,2017,1759
18595449,2021,1681
6279457,2015,447
29616906,2014,2285
11104741,2022,990
8553377,2002,839
5275557,2006,786
25336349,2015,1701
8582168,2019,1003
6446394,2017,735
6663240,2004,448
10537407,2004,999
10937853,2012,883
8953373,2008,841
14742907,2012,1784
10679968,2016,1106
13521768,2013,1373
21024303,2012,1785
10084994,2001,578
23946816,2020,2136
1526468,2009,229
11093232,2006,643
6282173,2013,369
6032593,2003,548
10868286,2015,753
8164384,2014,571
1680808,2015,68
11811738,2006,736
20852053,2013,1568
23973213,2003,2514
17186969,2000,1163
10480564,2012,581
18098821,2010,1459
12647353,2005,1341
15243823,2000,1340
12472943,2022,1017
4853500,2002,421
13429670,2006,757
7363200,2005,744
24950835,2009,2480
20025406,2014,1704
14818325,2004,1647
10785886,2011,713
19038198,2022,2147
27630414,2004,2642
26750601,2009,2335
17621412,2001,1617
13585252,2008,1212
4166909,2000,524
10696430,2009,718
9429310,2005,684
18800301,2015,2089
5938996,2024,418
14267253,2022,1558
9009752,2005,1163
17304368,2016,1464
6558798,2018,696
8844561,2015,554
15496495,2012,1646
6915639,2013,646
5665198,2024,569
5988015,2024,414
5756442,2018,227
11053676,2015,1121
13543009,2018,679
24128019,2013,2107
5401121,2021,617
19272224,2018,1846
21485486,2010,2727
1752256,2021,234
6809084,2019,483
29732397,2014,2783
20919660,2015,1918
6711890,2012,309
11309943,2010,800
12212208,2010,969
8579690,2014,354
18373965,2005,1710
8466366,2008,706
6663627,2002,290
6052786,2021,596
19250454,2018,2027
25174597,2009,2435
14404978,2009,1227
19817212,2020,2041
13008159,2005,1366
11995609,2013,1167
11683833,2024,859
7417391,2004,709
5956282,2003,719
7331107,2012,538
5783669,2002,849
13252800,2012,1069
15437764,2006,1426
9772676,2011,733
9332562,2010,886
8541583,2022,411
18385460,2002,1512
14613541,2017,1027
18021449,2016,1706
28477741,2021,3122
20027645,2013,2083
11695086,2010,480
13372558,2020,1769
28153719,2006,2758
11067532,2018,819
24068727,2003,2298
5323836,2010,487
7458155,2010,536
29695550,2000,2863
15784749,2002,1266
11987315,2017,989
7027426,2005,495
12015517,2022,734
7159200,2001,660
14480692,2015,1492
8803049,2022,895
3195630,2002,364
5809845,2005,559
25235366,2023,2115
10230783,2014,1113
23072002,2017,1595
11650617,2008,837
6640963,2013,413
17569994,2015,1970
9796976,2000,1090
6549235,2016,661
27397369,2010,3040
6230518,2003,394
12998052,2015,1277
13227421,2023,1174
7719244,2022,848
10362323,2013,910
10660300,2006,875
20466122,2010,2090
6465328,2018,720
26175194,2001,2137
6987259,2003,606
26446180,2011,1986
29386079,2019,1522
11287638,2022,1072
11421376,2016,1183
8252732,2010,788
7261431,2018,282
8244438,2024,666
14424284,2017,693
28859128,2019,3343
6782110,2017,403
13791926,2022,1605
12294502,2000,1359
25699404,2020,1995
8978064,2012,569
4985739,2024,481
7946650,2008,543
20206787,2019,1905
8754788,2002,685
5196935,2014,167
12360506,2003,557
6005249,2010,562
13218272,2003,1057
22651870,2009,1881
18353712,2010,1926
13154242,2006,1512
17646577,2016,1536
11382614,2023,950
6534669,2015,661
27835152,2021,1959
8554875,2001,810
21047263,2015,2153
8508753,2013,898
28639863,2022,1744
17006243,2024,1323
5129671,2022,304
11291978,2018,1048
7627045,2000,769
26704104,2009,3156
5411388,2003,388
16997737,2015,1406
9536897,2003,1106
20788285,2009,2032
8079972,2021,969
13206707,2016,1282
2234955,2012,50
11150875,2015,693
22992887,2013,1512
26570695,2005,2766
7410842,2000,879
18407398,2016,2320
9526767,2010,1039
4255953,2018,526
11615670,2003,913
21144702,2001,1524
18641170,2005,2009
7499657,2014,744
1816008,2004,139
10912053,2015,1079
9183040,2010,893
11045494,2017,1304
13840486,2006,1621
29106949,2019,2973
18503537,2015,1992
5112697,2014,519
10031737,2003,802
58408901,2003,6150
28355332,2003,1980
5521990,2001,648
14183867,2018,964
21049885,2015,2054
28260001,2013,2232
10298789,2015,1055
18702697,2020,1714
2908660,2009,50
7516057,2020,746
6830177,2020,498
9184511,2022,1011
7768786,2024,691
12157817,2016,1205
9899855,2017,681
22542526,2023,1857
5898412,2015,437
13348251,2010,1448
12272966,2003,1542
3727904,2018,198
10502714,2016,1196
10552859,2001,455
5278010,2002,266
12373847,2018,882
5503724,2016,258
24413399,2019,1603
5874221,2015,580
12009285,2004,1038
5313629,2001,518
13075444,2023,1375
8708240,2006,834
8268968,2006,869
6860368,2008,592
6183302,2013,338
17361233,2015,1940
5764255,2011,404
4907905,2023,277
6173743,2017,509
21314918,2015,1629
13210193,2014,1094
11647220,2016,1142
11944245,2011,1172
6693945,2010,429
4089206,2011,273
13979882,2024,1576
13891414,2009,1407
6242516,2002,902
12122337,2006,1399
21175536,2004,2388
8264794,2019,462
25443656,2005,2694
10438928,2015,931
8586524,2004,656
6562116,2024,606
25037608,2008,2729
19160547,2023,1942
3502280,2012,169
27616558,2013,2912
6161610,2010,430
23331476,2017,2251
19205644,2013,1667
7290288,2020,605
24672290,2023,2614
16866172,2005,1223
13995558,2002,1818
15769092,2009,900
7346938,2020,539
10934031,2008,1077
14382054,2008,1481
6381341,2017,542
12388362,2001,1113
14320576,2017,1426
20795391,2013,1838
7304462,2002,905
14261690,2004,1540
6244234,2009,696
29457019,2013,2272
14566448,2022,1311
13494334,2011,1151
9474171,2018,635
29498849,2016,2923
4501397,2003,302
14534419,2006,1517
26042504,2012,1948
5201343,2002,718
5733447,2023,351
10204523,2019,970
11240707,2009,1209
29239974,2010,2446
26042401,2013,2796
14502351,2024,979
8009813,2018,997
28337563,2020,2644
10603804,2008,821
11393365,2024,961
10658265,2006,1151
13873584,2011,1108
13258023,2024,1010
21859173,2015,1939
9100786,2009,569
12654230,2012,1624
8420503,2023,638
28176808,2002,3013
7805027,2002,734
29591574,2009,2274
15589112,2001,1429
29580901,2000,3138
7228773,2002,605
3278435,2013,422
13922493,2013,1555
5017156,2003,572
13336012,2019,1094
5587360,2004,309
3319976,2015,189
23902777,2014,2298
21092269,2013,2155
11475178,2006,515
8137726,2021,724
23578899,2004,2251
13204938,2015,1131
9917073,2021,1180
11007421,2013,1097
4422517,2010,566
26882702,2012,2402
6821900,2024,769
22925947,2023,2776
1068237,2023,189
8596414,2021,547
13610107,2013,1174
14450555,,1225
17700949,2016,1791
12918285,2020,1358
13717982,2015,1025
5971282,2015,532
15693344,2020,835
23752357,2006,2794
23525655,2017,1974
10759290,2012,987
7964348,2006,649
14278678,2020,1628
7032321,2009,104
26550165,2002,2461
6795615,2000,580
14995232,2011,1243
11879192,2024,1508
5921074,2009,368
7282708,2006,788
7340199,2023,716
18816838,2009,2168
22401031,2003,1814
17146074,2018,1344
23469986,2020,2621
9805052,2016,977
9074080,2005,490
9600230,2000,747
10054324,2023,993
23841604,2020,2556
14022346,2015,1094
8514839,2015,172
14934390,2011,1520
11843587,2011,774
10220796,2006,468
15547103,2019,583
13329401,2004,1435
23465813,2015,2228
13491590,2001,1171
9239995,2015,1124
1939491,2022,211
12172255,2012,1515
2955517,2008,59
11626062,2006,1047
13634047,2003,806
24694893,2007,2196
6960399,2010,569
20612030,2010,2136
12456646,2014,1146
11665243,2013,1212
19605095,2021,2059
26575661,2005,3436
11311798,2018,950
10175111,2012,707
9074019,2011,866
13930131,2001,1052
23130315,2018,2739
21849604,2010,1915
10495116,2006,819
11159569,2002,899
5305775,2022,571
5895590,2002,487
15012703,2019,1190
8486961,2010,1095
27549797,2020,2168
13318928,2001,1225
12543059,2020,1310
20261949,2009,1282
9387512,2021,947
21528173,2024,1593
2879887,2003,331
13654535,2015,986
6524119,2015,694
9009946,2004,1039
15293068,2019,1656
14555567,2020,1404
19750509,2000,1742
5909420,2023,418
10408911,2008,1276
21053448,2002,1687
10614602,2012,721
16851583,2002,1760
24945068,2008,1977
3871420,2008,190
29769705,2012,2063
11983363,2022,969
25240889,2020,2309
2263077,2016,198
11624052,2008,1288
5622919,2011,573
8467444,2005,718
5856332,2002,477
18513960,2020,1880
11100919,2010,1308
7873172,2012,725
21513683,2024,1814
13527946,2013,967
24404732,2014,1660
12688355,2014,1329
18489226,2016,1900
23736085,2013,2438
14271543,2015,1270
15417060,2009,1831
5689064,2016,414
13242165,2015,1463
14483712,2013,1315
17867323,2012,1446
28110910,2003,2894
11695714,2021,1163
21200359,2002,2096
20716810,2002,1946
8128053,2014,717
7264604,2003,1085
2781004,2015,366
11258337,2000,1194
19954801,2004,1884
5737487,2007,664
23094956,2005,2349
5027300,2002,435
23611943,2019,2066
23722556,2004,2167
14180918,2013,412
13672883,2010,1307
26875175,2004,2278
8773861,2001,1113
5799052,2018,507
1223042,2015,50
12702966,2007,1145
25171322,2016,1889
14860220,2019,1498
8835593,2001,852
5253269,2008,604
13842254,2011,1048
6004482,2012,529
5932395,2014,289
17141978,2022,1802
12402467,2021,1261
7353917,2019,744
14594894,2000,1337
10120913,2024,1006
10934596,2002,1367
15384799,2018,1327
6025711,2021,549
12560587,2021,865
2774814,2010,110
5274289,2019,470
20796653,2020,2331
9189954,2020,771
28534142,2012,2544
11812188,2010,973
7401123,2021,556
25666422,2018,2513
14898758,2013,932
8970510,2010,1071
10831004,2008,825
9798867,2006,1041
12460878,2003,810
11323404,2002,1188
13756350,2011,1441
17068202,2009,1693
12422229,2006,877
23642967,2004,2295
16200925,2015,1126
12328932,2017,1058
21917146,2021,2425
18445698,2018,1970
5072486,2012,438
9702796,2006,661
7780807,2009,816
7735294,2004,691
5291589,2006,89
26633464,2003,2827
8807871,2013,784
12548344,2011,1452
13239468,2000,916
9724567,2014,181
10554303,2000,1018
14553954,2013,1416
19605984,2022,1214
8040455,2010,525
14102726,2024,2057
1911228,2005,102
29932828,2015,3149
13650741,2012,1070
11800258,2002,556
14547281,2024,1284
3985245,2008,295
2136301,2011,111
15072925,2016,1348
15762150,2009,1527
10330967,2004,899
9902978,2002,613
7341899,2024,741
14155799,2022,751
21555396,2003,1217
5447066,2004,589
14765890,2024,1498
7606695,2013,664
12553503,2015,784
12285925,2019,939
16724522,2006,1456
16876068,2004,1048
7822083,2016,553
26884855,2010,2795
13504379,2016,1619
10826451,2021,882
22947142,2017,2429
11229022,2020,560
15140056,2001,1581
10180299,2016,738
7044772,2007,678
9393376,2019,791
7096287,2009,868
14979868,2012,1119
10411680,2020,1084
15695925,2005,1357
1675592,2021,97
25580264,2014,2296
10945403,2003,792
18821645,2017,1732
7920127,2001,693
14666774,2000,1412
2883720,2004,239
13159076,2021,1412
10331748,2009,1143
11606637,2015,797
29209336,2017,3140
10161894,2013,651
12058207,2018,1244
10228785,2002,1063
18952140,2010,1091
23758223,2006,2242
11274230,2007,910
11297002,2010,842
16552848,2001,1943
12943412,2004,1009
7315837,2006,498
3362525,2023,284
5619526,2002,599
23080184,2013,2083
29451015,2021,3311
12857471,2008,1311
14298404,2003,697
15235247,2005,1242
27586624,2019,2307
20342424,2004,2055
1081337,2002,50
10382747,2003,1518
50152086,2018,5110
12649485,2003,1191
12317653,2005,1421
20314889,2017,2728
12637864,2011,1376
5501771,2000,629
14910351,2023,1404
12072171,2018,1062
16247730,2003,1347
21099311,2003,1644
8799715,,647
25379086,2023,1774
11574487,2013,1032
6210816,2003,255
10156241,2002,959
10449903,2021,936
25393272,2017,2422
5535342,2009,395
11537639,2011,1796
9107624,2024,1103
6975552,2012,390
6990094,2004,659
9193493,,697
7095571,2000,441
10096975,2001,611
3452371,2002,340
8536571,2019,625
27126359,2018,2963
5101417,2001,593
14163853,2013,1679
6907502,2021,455
6294840,2016,633
15645259,2023,1625
13929405,2016,1143
8227484,2001,581
8382216,2013,1071
28642999,2018,2774
5496425,2019,578
12397538,2004,919
24801345,2019,1786
24094097,2005,2000
6131978,2002,515
5082620,2007,271
12961422,2015,1179
11849703,2001,659
13905824,2008,963
11832757,2022,1241
12601848,2023,1304
13659024,unknown,1141
19320216,2013,1428
27208534,2020,2061
14526536,,1224
27718240,2020,2877
3146990,2006,373
5775747,2003,420
20162585,2000,1447
26845333,2021,2617
6111234,2020,394
21218976,2022,1769
18238474,2000,2125
6227088,2022,686
3256625,2010,284
9197863,2017,557
19416308,2022,1867
6891887,2017,799
22575128,2002,1944
9773310,2022,1177
16875344,2017,1961
4089301,2019,579
27571169,2013,2706
28683352,2008,2950
9757719,2021,1189
12434056,2010,1246
7812701,2023,598
21266005,2014,1799
1933477,2014,165
6120071,2015,316
17282879,2024,1545
11533183,2024,1314
7742210,2022,268
22205531,2010,2653
11595513,2013,1327
9741157,2009,777
7787097,2001,797
2569973,2011,199
10597127,2021,1242
14380574,2023,1593
25466918,2011,1759
5339917,unknown,554
23696187,2019,2114
8887296,2008,814
14045524,2007,1083
16560944,2016,2068
28794379,2023,3178
5891046,2012,390
22839951,2008,1587
21761344,2000,1867
13782838,2024,1379
8455269,2000,804
12615712,2009,1473
16788735,2022,1793
6293988,2001,718
13699492,,1341
12497047,2014,782
8860165,2014,753
7510186,2023,866
13367735,2023,1207
14619503,2006,1482
9923864,2019,824
14684079,2003,1050
3131030,2021,236
12087453,2013,1177
8676316,2020,642
9673137,2024,819
12130959,2020,867
4648193,2005,563
14814127,2007,1273
17017404,2013,2028
6782082,2019,870
10422585,2009,923
9615489,2009,646
9665083,2001,416
6778706,2017,334
14542204,2012,941
9068640,2015,1103
7391247,2009,676
12026225,2020,1191
15018427,2015,731
19458742,2017,1376
9083740,2017,1001
22684978,2003,2216
3931875,2022,307
10709948,2016,1100
8308707,2004,1068
2327639,2018,150
14145838,2002,1313
26649023,2023,2564
13487825,2011,1877
5945978,2003,167
28357009,2021,2962
8419132,2009,729
12383586,2016,1272
16347365,2017,1299
10199675,2023,910
6421258,2005,687
9831650,2023,1571
1843440,2022,220
7583061,2021,512
16589279,2002,1393
5575364,2004,409
9533803,2022,470
6281775,2003,493
12417863,2005,1318
22264222,2016,1566
14290445,2001,1602
23386240,2023,2366
12567473,2021,956
9658800,2009,839
23514601,2014,2830
17804996,2005,1881
47327499,2023,4441
9361804,2023,791
22797916,2015,2143
30680280,2016,2601
2835145,2024,50
15603298,2003,2042
11456865,2001,1077
29457885,2018,2937
23096076,2006,2118
16630052,2008,1299
12469951,2022,1088
12152796,2016,703
6562450,2021,976
27656397,2021,2002
28633865,2014,2174
2473902,2020,137
26343966,2016,3021
9154295,2020,825
23035772,2020,1641
20599108,2012,2365
8269125,2023,883
31267834,2004,3190
8457433,2020,900
25116064,2008,3357
25928484,2021,3369
7234263,2013,513
31906006,2008,3820
10771226,2010,1064
7435053,2024,753
7851081,2003,371
27481694,2011,2478
9604412,2002,688
10975489,2006,1189
19619903,2019,2191
20815255,2005,1159
10616991,2021,955
26241027,2023,2936
15272507,2024,1346
18311229,2014,1933
9043376,2022,885
28240681,2021,2789
11688966,2000,995
14469795,2003,980
24585944,2001,1810
13879206,2005,1464
13929353,2001,1279
8698914,2014,750
14805904,2004,1235
2543236,2022,159
17164675,2021,1915
1951408,2019,102
12035614,2020,759
29641661,2013,3125
8257814,2012,696
17642436,2012,1635
9853731,2021,1242
8878557,2007,791
31949485,2014,3130
16352661,2019,1139
18360684,2012,1619
16962538,2005,1754
5542197,2024,228
13796799,2024,1316
12973540,2024,1210
12439213,2003,1143
25325945,2006,2799
5502714,2010,530
18314331,2021,2185
23899924,2003,1808
11984242,2013,1123
11509859,2009,1065
26853891,2007,2014
13144603,2022,1453
17543442,2011,2371
9962881,2008,894
13715897,2024,1391
12379918,2005,1148
4493514,2005,275
17120497,2012,994
24316368,2024,1962
12688364,2011,796
28015249,2007,3403
6125293,2007,515
24070540,2021,2090
8475311,2002,937
3089982,2017,104
3893618,2009,217
16207450,2003,1510
16641136,2020,1852
5656072,2001,573
2381681,2008,210
6575566,2021,591
11130589,2010,1104
11578189,2015,1100
19544078,2013,1442
14945553,2012,1383
8596683,2011,551
22848857,2000,2150
14323829,2002,1176
11365940,2016,1643
3401809,2003,272
11355189,2008,692
11808429,2019,1040
9746182,2006,991
10017939,2007,1276
10399652,2023,805
25565908,2024,1688
27061767,2011,2888
24062465,2016,1661
23497910,2011,2002
12561871,2022,1078
6171677,2020,528
22860226,2008,2393
13779467,2004,1072
16803643,2012,1459
29020241,2017,2695
5597337,2014,509
9113131,2004,838
13466301,2015,1347
5748200,2008,638
10399436,2000,1029
6175705,2006,617
13664649,2018,818
1196618,2009,74
26583875,2003,2686
1715785,2019,198
16201892,2011,1276
14959159,2015,1180
8200388,2017,618
12212404,2002,1247
14675610,2002,1640
12568898,2012,1040
5268054,2006,597
14413559,2012,1354
13653984,2007,1214
15941313,2023,1400
21898141,2008,2315
8897900,2001,865
19742203,2007,2632
12226438,2011,897
14978322,2021,1523
28965762,2019,2442
18033835,2014,1374
14300798,2019,1306
14231475,2024,1341
3801397,2019,718
10135407,2001,873
9321639,2013,597
12960364,2004,1254
13351067,2001,663
13061080,2020,1167
22478181,2022,2089
14621819,2001,1566
8217628,2008,926
14695391,2015,1202
9976395,2000,866
13390812,2015,1017
10132295,2015,661
6991623,2008,673
28904166,2003,2080
29149403,2018,2514
27525236,2018,2102
8091016,2024,829
25996327,2010,3208
7125366,2006,391
28406272,2001,1767
14910533,2018,1330
6917380,2016,613
16855047,2020,1620
5857995,2020,436
15706064,2008,1382
22746229,2014,2253
7553140,2009,867
14957207,2002,804
29146278,2011,2536
10975240,2015,1044
23935691,2005,1842
15796001,2014,1972
21595685,2008,1758
14642788,2002,1329
1209864,2022,127
28867733,2017,2404
13919918,2005,763
14303678,2006,1189
12940763,2023,1450
22181428,2017,1924
14277484,2014,1069
20428745,2000,2226
8579251,2023,700
13425172,2022,1089
15185091,2023,1436
5284531,2018,577
4200084,2022,695
13539289,2022,1461
9926256,2013,1152
14841223,2003,1214
9604014,2010,642
5187886,2015,456
3177288,2024,270
16367192,2014,1171
7312128,2004,615
17734854,2023,1765
28988666,2004,2872
9083651,2017,921
25693214,2001,2514
12065795,2009,970
13817361,2020,1122
10545557,2011,678
11472201,2019,1474
17764276,2011,1641
33342642,2008,2989
7177410,2004,464
16553745,2017,2437
9168909,2006,596
13463536,2024,1114
10863402,2000,1081
1285913,2021,139
5808684,2007,664
12799338,2002,1638
18249240,2019,1852
2093304,2019,50
9845668,2021,830
