omset,tahun_berdiri,kapasitas_produksi
4907905,2023,50
6173743,2017,254
21314918,2015,1219
13210193,2014,325
11647220,2016,1096
11944245,2011,1095
6693945,2010,50
4089206,2011,92
13979882,2024,1645
13891414,2009,1347
6242516,2002,1226
12122337,2006,1400
21175536,2004,2489
8264794,2019,50
25443656,2005,2144
10438928,2015,725
8586524,2004,101
6562116,2024,528
25037608,2008,2109
19160547,2023,1389
3502280,2012,50
27616558,2013,2346
6161610,2010,93
23331476,2017,1635
19205644,2013,809
7290288,2020,248
24672290,2023,2423
16866172,2005,221
13995558,2002,2072
15769092,2009,50
7346938,2020,267
10934031,2008,941
14382054,2008,1003
6381341,2017,410
12388362,2001,927
14320576,2017,1109
20795391,2013,1422
7304462,2002,1088
14261690,2004,1372
6244234,2009,710
29457019,2013,958
14566448,2022,682
13494334,2011,432
9474171,2018,50
29498849,2016,1932
4501397,2003,50
14534419,2006,1324
26042504,2012,373
5201343,2002,1094
5733447,2023,50
10204523,2019,706
11240707,2009,957
29239974,2010,932
26042401,2013,1947
14502351,2024,110
8009813,2018,1243
28337563,2020,1415
10603804,2008,259
11393365,2024,315
10658265,2006,1209
13873584,2011,903
13258023,2024,128
21859173,2015,1028
9100786,2009,95
12654230,2012,1797
8420503,2023,232
28176808,2002,2381
7805027,2002,590
29591574,2009,1289
15589112,2001,1213
29580901,2000,2890
7228773,2002,318
3278435,2013,615
13922493,2013,1407
5017156,2003,750
13336012,2019,921
5587360,2004,50
3319976,2015,50
23902777,2014,1635
21092269,2013,2085
11475178,2006,50
8137726,2021,388
23578899,2004,1154
13204938,2015,554
9917073,2021,1422
11007421,2013,1089
4422517,2010,835
26882702,2012,1641
6821900,2024,839
22925947,2023,2864
1068237,2023,451
8596414,2021,50
13610107,2013,620
14450555,,734
17700949,2016,1179
12918285,2020,1081
13717982,2015,466
5971282,2015,467
15693344,2020,50
23752357,2006,2301
23525655,2017,1336
10759290,2012,752
7964348,2006,301
14278678,2020,1640
7032321,2009,50
26550165,2002,1555
6795615,2000,449
14995232,2011,420
11879192,2024,1539
5921074,2009,50
7282708,2006,739
7340199,2023,508
18816838,2009,1895
22401031,2003,391
17146074,2018,342
23469986,2020,2232
9805052,2016,644
9074080,2005,50
9600230,2000,317
10054324,2023,661
23841604,2020,2261
14022346,2015,665
8514839,2015,50
14934390,2011,973
11843587,2011,132
10220796,2006,50
15547103,2019,50
13329401,2004,1202
23465813,2015,1378
13491590,2001,682
9239995,2015,1313
1939491,2022,330
12172255,2012,1564
2955517,2008,50
11626062,2006,597
13634047,2003,50
24694893,2007,2581
6960399,2010,550
20612030,2010,2099
12456646,2014,861
11665243,2013,1016
19605095,2021,1649
26575661,2005,3647
11311798,2018,466
10175111,2012,225
9074019,2011,654
13930131,2001,229
23130315,2018,2908
21849604,2010,2033
10495116,2006,291
11159569,2002,472
5305775,2022,524
5895590,2002,287
15012703,2019,234
8486961,2010,1180
27549797,2020,941
13318928,2001,727
12543059,2020,1249
20261949,2009,221
9387512,2021,686
21528173,2024,605
2879887,2003,452
13654535,2015,50
6524119,2015,727
9009946,2004,1130
15293068,2019,1501
14555567,2020,1261
19750509,2000,1026
5909420,2023,206
10408911,2008,1420
21053448,2002,410
10614602,2012,58
16851583,2002,1290
24945068,2008,869
3871420,2008,50
29769705,2012,274
11983363,2022,265
25240889,2020,1420
2263077,2016,176
11624052,2008,1316
5622919,2011,609
8467444,2005,551
5856332,2002,189
18513960,2020,1518
11100919,2010,1401
7873172,2012,647
21513683,2024,1011
13527946,2013,50
24404732,2014,121
12688355,2014,1230
18489226,2016,1679
23736085,2013,2254
14271543,2015,611
15417060,2009,2118
5689064,2016,50
13242165,2015,1610
14483712,2013,1032
17867323,2012,735
28110910,2003,2527
11695714,2021,756
21200359,2002,1218
20716810,2002,1016
8128053,2014,346
7264604,2003,1542
2781004,2015,540
11258337,2000,1226
19954801,2004,1252
5737487,2007,802
23094956,2005,2936
5027300,2002,274
23611943,2019,940
23722556,2004,1226
14180918,2013,50
13672883,2010,995
26875175,2004,915
8773861,2001,1416
5799052,2018,259
1223042,2015,50
12702966,2007,704
25171322,2016,773
14860220,2019,1432
8835593,2001,751
5253269,2008,689
13842254,2011,161
6004482,2012,434
5932395,2014,50
17141978,2022,1268
12402467,2021,1148
7353917,2019,611
14594894,2000,641
10120913,2024,972
10934596,2002,1536
15384799,2018,613
6025711,2021,461
12560587,2021,282
2774814,2010,50
5274289,2019,574
20796653,2020,2344
9189954,2020,322
28534142,2012,1478
11812188,2010,299
7401123,2021,257
25666422,2018,2148
14898758,2013,50
8970510,2010,1281
10831004,2008,387
9798867,2006,910
12460878,2003,80
11323404,2002,851
13756350,2011,1460
17068202,2009,1331
12422229,2006,211
23642967,2004,1788
16200925,2015,197
12328932,2017,749
21917146,2021,2268
18445698,2018,1977
5072486,2012,319
9702796,2006,50
7780807,2009,883
7735294,2004,519
5291589,2006,50
26633464,2003,2825
8807871,2013,379
12548344,2011,1435
13239468,2000,50
9724567,2014,50
10554303,2000,899
14553954,2013,1308
19605984,2022,50
8040455,2010,91
14102726,2024,2807
1911228,2005,50
29932828,2015,2290
13650741,2012,468
11800258,2002,50
14547281,2024,1020
3985245,2008,151
2136301,2011,50
15072925,2016,668
15762150,2009,982
10330967,2004,705
9902978,2002,50
7341899,2024,580
14155799,2022,50
21555396,2003,50
5447066,2004,646
14765890,2024,1107
7606695,2013,539
12553503,2015,111
12285925,2019,273
16724522,2006,783
16876068,2004,50
7822083,2016,160
26884855,2010,2136
13504379,2016,1652
10826451,2021,358
22947142,2017,1816
11229022,2020,50
15140056,2001,2159
10180299,2016,267
7044772,2007,627
9393376,2019,391
7096287,2009,1089
14979868,2012,60
10411680,2020,953
15695925,2005,922
1675592,2021,50
25580264,2014,1351
10945403,2003,244
18821645,2017,1401
7920127,2001,460
14666774,2000,1196
2883720,2004,241
13159076,2021,1374
10331748,2009,1142
11606637,2015,50
29209336,2017,2519
10161894,2013,50
12058207,2018,1194
10228785,2002,921
18952140,2010,50
23758223,2006,1320
11274230,2007,511
11297002,2010,217
16552848,2001,1929
12943412,2004,522
7315837,2006,50
3362525,2023,174
5619526,2002,622
23080184,2013,1295
29451015,2021,3295
12857471,2008,1308
14298404,2003,50
15235247,2005,615
27586624,2019,1937
20342424,2004,1965
1081337,2002,50
10382747,2003,2075
50152086,2018,3905
12649485,2003,694
12317653,2005,1383
20314889,2017,3145
12637864,2011,1380
5501771,2000,744
14910351,2023,1097
12072171,2018,610
16247730,2003,1168
21099311,2003,329
8799715,,76
25379086,2023,50
11574487,2013,813
6210816,2003,50
10156241,2002,819
10449903,2021,505
25393272,2017,2446
5535342,2009,190
11537639,2011,2477
9107624,2024,1138
6975552,2012,50
6990094,2004,624
9193493,,215
7095571,2000,50
10096975,2001,50
3452371,2002,341
8536571,2019,89
27126359,2018,2758
5101417,2001,741
14163853,2013,1609
6907502,2021,96
6294840,2016,658
15645259,2023,1605
13929405,2016,368
8227484,2001,58
8382216,2013,1393
28642999,2018,1647
5496425,2019,491
12397538,2004,423
24801345,2019,236
24094097,2005,874
6131978,2002,297
5082620,2007,50
12961422,2015,696
11849703,2001,50
13905824,2008,189
11832757,2022,1107
12601848,2023,1037
13659024,unknown,450
19320216,2013,470
27208534,2020,597
14526536,,847
27718240,2020,2300
3146990,2006,511
5775747,2003,114
20162585,2000,517
26845333,2021,1806
6111234,2020,50
21218976,2022,1135
18238474,2000,2143
6227088,2022,747
3256625,2010,256
9197863,2017,50
19416308,2022,1202
6891887,2017,1152
22575128,2002,1297
9773310,2022,1161
16875344,2017,2062
4089301,2019,809
27571169,2013,1840
28683352,2008,1871
9757719,2021,1331
12434056,2010,1079
7812701,2023,135
21266005,2014,818
1933477,2014,212
6120071,2015,50
17282879,2024,1127
11533183,2024,1491
7742210,2022,50
22205531,2010,2951
11595513,2013,1259
9741157,2009,503
7787097,2001,807
2569973,2011,176
10597127,2021,1120
14380574,2023,1730
25466918,2011,501
5339917,unknown,606
23696187,2019,891
8887296,2008,486
14045524,2007,617
16560944,2016,2215
28794379,2023,2684
5891046,2012,104
22839951,2008,50
21761344,2000,928
13782838,2024,1038
8455269,2000,576
12615712,2009,1417
16788735,2022,1390
6293988,2001,721
13699492,,1634
12497047,2014,114
8860165,2014,433
7510186,2023,886
13367735,2023,607
14619503,2006,1378
9923864,2019,592
14684079,2003,134
3131030,2021,113
12087453,2013,949
8676316,2020,277
9673137,2024,439
12130959,2020,235
4648193,2005,747
14814127,2007,944
17017404,2013,1848
6782082,2019,1206
10422585,2009,539
9615489,2009,127
9665083,2001,50
6778706,2017,50
14542204,2012,91
9068640,2015,1204
7391247,2009,394
12026225,2020,942
15018427,2015,50
19458742,2017,50
9083740,2017,1132
22684978,2003,1390
3931875,2022,161
10709948,2016,817
8308707,2004,1301
2327639,2018,50
14145838,2002,1325
26649023,2023,1528
13487825,2011,2073
5945978,2003,50
28357009,2021,2541
8419132,2009,397
12383586,2016,876
16347365,2017,745
10199675,2023,463
6421258,2005,790
9831650,2023,2215
1843440,2022,351
7583061,2021,119
16589279,2002,929
5575364,2004,114
9533803,2022,50
6281775,2003,213
12417863,2005,1367
22264222,2016,425
14290445,2001,1399
23386240,2023,1570
12567473,2021,195
9658800,2009,421
23514601,2014,2587
17804996,2005,1709
47327499,2023,2221
9361804,2023,399
22797916,2015,1545
30680280,2016,1082
2835145,2024,50
15603298,2003,2076
11456865,2001,620
29457885,2018,2549
23096076,2006,1476
16630052,2008,226
12469951,2022,589
12152796,2016,50
6562450,2021,1413
27656397,2021,485
28633865,2014,675
2473902,2020,50
26343966,2016,2465
9154295,2020,633
23035772,2020,642
20599108,2012,3842
8269125,2023,717
31267834,2004,2741
8457433,2020,923
25116064,2008,4115
25928484,2021,3379
7234263,2013,176
31906006,2008,3182
10771226,2010,906
7435053,2024,634
7851081,2003,50
27481694,2011,1857
9604412,2002,105
10975489,2006,1126
19619903,2019,1741
20815255,2005,50
10616991,2021,570
26241027,2023,2343
15272507,2024,1012
18311229,2014,1411
9043376,2022,761
28240681,2021,2447
11688966,2000,718
14469795,2003,239
24585944,2001,185
13879206,2005,2144
13929353,2001,737
8698914,2014,581
14805904,2004,725
2543236,2022,65
17164675,2021,1522
1951408,2019,50
12035614,2020,81
29641661,2013,2948
8257814,2012,253
17642436,2012,1365
9853731,2021,1273
8878557,2007,555
31949485,2014,2472
16352661,2019,50
18360684,2012,643
16962538,2005,1627
5542197,2024,50
13796799,2024,759
12973540,2024,962
12439213,2003,927
25325945,2006,2565
5502714,2010,397
18314331,2021,1879
23899924,2003,739
11984242,2013,819
11509859,2009,800
26853891,2007,902
13144603,2022,1341
17543442,2011,2497
9962881,2008,743
13715897,2024,1161
12379918,2005,844
4493514,2005,53
17120497,2012,50
24316368,2024,901
12688364,2011,50
28015249,2007,3884
6125293,2007,351
24070540,2021,1066
8475311,2002,959
3089982,2017,50
3893618,2009,50
16207450,2003,1012
16641136,2020,1915
5656072,2001,611
2381681,2008,243
6575566,2021,476
11130589,2010,1032
11578189,2015,762
19544078,2013,110
14945553,2012,1113
8596683,2011,50
22848857,2000,1140
14323829,2002,354
11365940,2016,1975
3401809,2003,211
11355189,2008,50
11808429,2019,505
9746182,2006,975
10017939,2007,1407
10399652,2023,413
25565908,2024,101
27061767,2011,2651
24062465,2016,123
23497910,2011,907
12561871,2022,754
6171677,2020,233
22860226,2008,2364
13779467,2004,473
16803643,2012,778
29020241,2017,1875
5597337,2014,317
9113131,2004,598
13466301,2015,1313
5748200,2008,640
10399436,2000,917
6175705,2006,547
13664649,2018,50
1196618,2009,66
26583875,2003,2035
1715785,2019,352
16201892,2011,320
14959159,2015,540
8200388,2017,233
12212404,2002,1075
14675610,2002,1614
12568898,2012,512
5268054,2006,591
14413559,2012,1153
13653984,2007,903
15941313,2023,628
21898141,2008,1875
8897900,2001,780
19742203,2007,4926
12226438,2011,432
14978322,2021,1456
28965762,2019,856
18033835,2014,718
14300798,2019,1047
14231475,2024,879
3801397,2019,1290
10135407,2001,493
9321639,2013,50
12960364,2004,831
13351067,2001,50
13061080,2020,559
22478181,2022,1322
14621819,2001,1278
8217628,2008,1038
14695391,2015,348
9976395,2000,666
13390812,2015,523
10132295,2015,153
6991623,2008,614
28904166,2003,50
29149403,2018,1275
27525236,2018,324
8091016,2024,887
25996327,2010,3102
7125366,2006,50
28406272,2001,154
14910533,2018,1552
6917380,2016,480
16855047,2020,1275
5857995,2020,149
15706064,2008,869
22746229,2014,1353
7553140,2009,1038
14957207,2002,50
29146278,2011,901
10975240,2015,941
23935691,2005,624
15796001,2014,2333
21595685,2008,1058
14642788,2002,1020
1209864,2022,216
28867733,2017,883
13919918,2005,50
14303678,2006,791
12940763,2023,1379
22181428,2017,1007
14277484,2014,150
20428745,2000,2315
8579251,2023,260
13425172,2022,342
15185091,2023,1100
5284531,2018,578
4200084,2022,1218
13539289,2022,1087
9926256,2013,1029
14841223,2003,564
9604014,2010,50
5187886,2015,269
3177288,2024,220
16367192,2014,186
7312128,2004,455
17734854,2023,1044
28988666,2004,2619
9083651,2017,837
25693214,2001,1499
12065795,2009,231
13817361,2020,527
10545557,2011,50
11472201,2019,1617
17764276,2011,916
33342642,2008,1947
7177410,2004,50
16553745,2017,2789
9168909,2006,50
13463536,2024,684
10863402,2000,716
1285913,2021,268
5808684,2007,763
12799338,2002,2062
18249240,2019,1242
2093304,2019,50
9845668,2021,504
10762461,2008,839
4296828,2024,1047
10754122,2008,50
21152338,2007,2592
6955448,2011,529
13533268,2005,1133
7025807,2002,251
14860222,2005,102
14028338,2021,1373
5595215,2003,625
12517232,2019,1328
28303762,2006,1499
28724773,2001,1166
9280104,2015,50
7516689,2001,700
25050692,2010,1703
10021219,2013,50
19848849,2024,1064
6142438,2019,211
17970314,2014,318
12979330,2002,191
6724576,2011,50
8005190,2017,308
16010864,2007,432
17814786,2016,50
29458020,2016,4111
18741024,2004,2346
14300992,2023,225
10307428,2009,643
12542953,2019,1089
7648948,2023,1144
8343268,2024,172
17380529,2016,1695
21181826,2004,770
6405633,2021,50
16089770,2006,1669
14424816,2024,1837
14276030,2002,2556
18246381,2013,63
15392994,2018,1635
7658194,2007,454
8003818,2017,985
12431053,2009,50
23598841,2005,593
2476368,2020,50
29661398,2001,1700
9744730,2012,409
20255715,2017,1393
10841240,2010,1319
15681553,2016,1611
12673947,2001,1654
28251535,2015,2274
13376511,2001,84
3896139,2021,771
10614521,2015,444
18050231,2001,1824
8732601,2002,1402
10069577,2019,777
14187534,2002,50
10195710,2016,93
10336433,2018,1396
6774681,2008,250
24537256,2021,1714
2977444,2002,634
3387048,2012,481
29249836,2001,1562
15368482,2011,878
24910043,2014,1355
14126613,2011,1618
10654987,2008,1021
22930603,2011,1409
26573592,2021,3026
13959530,2017,845
5504140,2008,50
15007175,2013,603
8669230,2005,108
11487355,2015,502
26991756,2001,3025
12550372,2011,440
6570000,2022,583
15236161,2014,729
23876718,2010,1061
7949978,2015,50
33931410,2009,1321
19573585,2014,851
13444962,2017,1326
6799288,2006,469
4804221,2012,50
12370760,2005,1455
14800396,2006,1177
11012513,2021,644
23601884,2003,1250
14808609,2011,525
13485075,2016,879
9606006,2003,987
7236397,2000,50
13897184,2005,486
11141556,2004,676
8194509,2003,567
9947405,2007,1327
5300012,2017,50
2841906,2006,50
11030504,2005,358
14571783,2011,152
11272363,2004,388
33102168,2023,2748
12943450,2000,256
8367543,2014,579
11065417,2024,50
8079873,2024,273
13548865,2013,684
23232433,2011,3074
16899276,2007,627
26405984,2011,50
9299394,2015,50
30142420,2024,1980
14881048,2010,1356
23235691,2004,1927
22602240,2013,1370
12881029,2011,1567
18488803,2001,990
22053885,2019,1689
10281107,2001,50
5482217,2017,50
12094980,2011,50
11440858,2004,674
9232804,2011,634
8944697,2000,716
17897152,2009,1408
8591537,2020,50
8166878,2016,440
20606205,2002,50
9104932,2012,1185
12129434,2006,520
12207835,2007,552
7046273,2010,1140
2222046,2016,50
5354824,2009,50
6463559,2024,50
23238213,2014,1454
18447994,2005,1391
17225152,2008,1538
26976875,2001,4418
10214460,2001,50
5524168,2021,653
2446124,2011,50
27212964,2016,1129
14967207,2017,630
6006607,2011,50
14409234,2020,1702
6917234,2021,687
7721881,2013,453
19309859,2020,2016
17735872,2002,279
5384739,2005,50
21407250,2024,50
9762829,2003,140
6481575,2012,414
12195963,2018,719
12188429,2014,905
8861148,2009,50
18245960,2006,1705
2033003,2023,197
8354468,2010,935
14184548,2023,50
17228592,2012,1432
5846643,2008,50
12825439,2015,608
2098418,2006,280
13893735,2005,846
23860533,2015,456
12084036,2004,936
12284517,2004,50
14562029,2012,1879
23660357,2014,1848
23642802,2016,2169
9933685,2010,318
14101726,2013,281
29739568,2022,1446
3542689,2021,563
10970664,2006,352
12415944,2024,1175
29829572,2008,1494
22941072,2017,99
18820017,2002,553
20395132,2008,499
13891349,2002,896
3085765,2013,50
8369058,2019,1048
12446176,2004,916
11586514,2015,630
13283251,2021,1058
17692793,2017,1768
2910380,2005,180
6806352,2018,124
7895595,2012,50
25728570,2006,921
11003274,2008,211
26582950,2020,2070
9130605,2023,256
10114580,2021,1031
30623975,2007,945
1317058,2019,50
17317832,2022,2166
22556558,2011,1440
13594075,2008,581
7892574,2022,62
14346283,2017,459
22046436,2020,732
6153603,2024,92
17439939,2000,1714
8612085,2003,268
21505414,2008,465
31607675,2008,4186
32662911,2020,2906
12173993,2015,98
16701027,2000,609
21080558,2024,1285
31793920,2016,4058
9064033,2010,50
13407445,2013,1317
22024861,2013,2195
2192952,2020,50
7903763,unknown,353
4750578,2016,50
5256417,2003,138
10163078,2000,668
12084545,2009,900
32132043,2016,3689
27781673,2021,663
5326245,2014,50
12149830,2006,687
16574113,2019,939
4071818,2022,327
9619683,2018,410
27728925,2010,2155
3709418,2003,1199
28823391,2004,1688
35899673,2018,1350
25253590,2021,894
21667944,2016,866
12442225,2017,1696
27309343,2006,1952
12120603,2009,721
5284975,2020,158
13090347,2013,1540
17898693,2004,2737
28456399,2022,1878
32985546,2010,2392
11399496,2004,860
31804269,2009,50
14955632,2015,1305
27188038,2010,2237
19054963,2019,1668
15239155,2013,325
3407453,2006,65
9057991,2009,301
11075140,2006,1228
14160341,2004,536
12657539,2013,1903
9606692,,858
10058759,2008,50
8654362,2004,568
10504403,2000,145
12296907,2019,50
14411707,2023,1766
34432975,2006,2804
15822633,2024,1543
4599955,2001,326
13884665,2002,50
6668197,2023,99
13299074,2006,1302
16276261,2013,409
12938352,2012,50
11383615,2006,671
7739597,2013,497
11571991,2008,873
8331096,unknown,968
9338907,2022,743
17731075,2008,1531
26170466,2001,2609
20338051,2024,332
17472141,2004,1148
14648127,2003,1400
12895836,2019,135
11021899,2005,50
7952826,2013,193
7886549,2017,121
17065393,2008,1597
16902690,2003,502
13495322,2002,133
5153602,2021,50
17459723,2018,1681
12066938,2021,752
10611579,2012,692
8120654,2000,550
27648636,2003,2491
14686944,2021,174
28834758,2002,2806
6975186,2018,448
31903255,2011,1286
29500972,2006,6312
26071251,unknown,666
