status_legalitas,omset,laba
Belum Terdaftar,7539668,4521502.4277424775
Terdaftar,5567095,1338299.4958043534
Belum Terdaftar,8181122,2710661.2529688533
Terdaftar,29280339,10147647.646639612
Belum Terdaftar,6102596,2132709.4350030213
Terdaftar,7975213,1886943.3140808116
Terdaftar,26360947,7988443.860487553
Terdaftar,5708209,2751116.987319735
Terdaftar,14693318,2415809.8336507855
Terdaftar,11386315,3127863.760560779
Belum Terdaftar,14727758,5496448.370848015
Terdaftar,8170534,1939291.798906482
Terdaftar,12885158,5411655.96043141
Belum Terdaftar,13215352,5379349.4193598125
Terdaftar,27527303,8192661.784511048
Belum Terdaftar,20780067,1299213.2544016854
Belum Terdaftar,27310832,4849754.626470821
Terdaftar,25896021,10433420.792001434
Terdaftar,12991409,5771847.146933244
Terdaftar,6084107,1950623.0718067382
Terdaftar,8069485,1812691.9483795906
Terdaftar,17582228,5391709.435581262
Terdaftar,15706206,4955688.726616764
Terdaftar,27598272,7036122.862390646
Belum Terdaftar,6269224,1888090.7833164032
Belum Terdaftar,12810499,5165554.02481173
Terdaftar,8730794,819881.5187835263
Terdaftar,22943672,7709685.565137248
Terdaftar,26057628,9192086.37005478
Terdaftar,25776185,7172298.154905632
Belum Terdaftar,12246553,5368141.658191056
Belum Terdaftar,14311994,2491690.6923103128
Belum Terdaftar,7082029,1677005.217443678
Terdaftar,25117120,-295474.27903240325
Belum Terdaftar,26793833,7731153.542837396
Terdaftar,18852807,5038543.030241954
Terdaftar,26408108,8621007.88086202
Terdaftar,10740834,4071055.6577314488
Terdaftar,23006662,-5219383.337523284
Belum Terdaftar,14964822,3129478.3863277254
Terdaftar,25428845,8031823.66663439
Terdaftar,23526950,7480099.359410694
Belum Terdaftar,24614226,7167552.788613573
Terdaftar,10769299,5098020.987180809
Terdaftar,9910947,814931.1029175962
Terdaftar,1218545,-1851720.210253568
Terdaftar,11857871,2075284.1359259377
Belum Terdaftar,11082583,2964159.776555907
Terdaftar,9594341,1822457.662566159
Belum Terdaftar,13996920,1255124.3168284674
Terdaftar,7891510,3318474.3361781547
Belum Terdaftar,14226486,3647002.859708105
Terdaftar,5691702,2084571.5096283997
Belum Terdaftar,11536285,4242314.419465528
Terdaftar,5728704,1293418.2467271157
Terdaftar,2022472,227757.5259418087
Terdaftar,12593292,4587766.872561425
Terdaftar,9355529,1461771.9192188003
Belum Terdaftar,3500801,-2584125.7230168623
Terdaftar,9713604,2480797.0263721454
Terdaftar,21784796,7466312.089065691
Terdaftar,10693730,3463678.698986803
Terdaftar,14726353,5275197.404123015
Belum Terdaftar,4115711,-2279197.3646169924
Belum Terdaftar,7914742,1286030.349764391
Terdaftar,28912968,9327754.904642379
Terdaftar,6452046,584816.377389315
Belum Terdaftar,5279220,2400569.5220325757
Terdaftar,7205541,2050143.403494207
Terdaftar,6026050,4879151.701606002
Belum Terdaftar,13932727,639200.19356375
Belum Terdaftar,19204693,7130522.26767475
Belum Terdaftar,12694440,-984187.5102681873
Terdaftar,12613458,1085266.1704300516
Belum Terdaftar,7923443,263257.0060929004
Belum Terdaftar,9912801,3251319.541337466
Belum Terdaftar,1930315,1570665.7394071044
Belum Terdaftar,12396183,5440819.188132175
Terdaftar,12957261,5309071.388704343
Terdaftar,14631217,2157119.4287438286
Belum Terdaftar,11562674,4598966.892266117
Terdaftar,3678427,1494813.0571208736
Terdaftar,12158310,2992889.979071012
Terdaftar,6126982,1626184.0065225188
Terdaftar,11033105,2600088.8405552763
Terdaftar,9668981,2937786.641936456
Terdaftar,23218282,6235826.717705879
Belum Terdaftar,16073612,760020.3233346109
Belum Terdaftar,15131906,3961532.582998517
Terdaftar,6881884,2693295.748259637
Belum Terdaftar,3610961,518398.6669859398
Belum Terdaftar,29026478,-2722719.3647815688
Terdaftar,5917243,1514742.3135048868
Belum Terdaftar,8578883,1309374.632275178
Belum Terdaftar,7417142,2885631.5823456976
Belum Terdaftar,5144648,1410968.8150566632
Terdaftar,11094089,3413024.429026143
Belum Terdaftar,3932402,-1340717.8706190654
Terdaftar,2290384,703822.5847379748
Terdaftar,27820071,6518825.3625287395
Terdaftar,14031365,1488478.5962412127
Terdaftar,9682688,1569483.861244495
Belum Terdaftar,7979612,353036.6528624303
Belum Terdaftar,16746543,1440309.7753778223
Belum Terdaftar,14000920,3713783.384454515
Terdaftar,9196187,3423131.3042571256
Terdaftar,14816309,4667280.514134698
Terdaftar,8134150,539170.5711820142
Belum Terdaftar,11495206,1813743.5286040956
Terdaftar,20047392,6332472.846583427
Belum Terdaftar,5711608,1384915.8837470417
Terdaftar,6662205,1937775.5230932974
Terdaftar,27148471,8334851.425397056
Belum Terdaftar,2859930,1573007.2482976026
Terdaftar,5943251,208095.31253726548
Terdaftar,12654234,2614669.591874797
Terdaftar,14808250,3581302.7275134893
Terdaftar,17916035,6791471.808297956
Belum Terdaftar,14620233,5237006.827775779
Belum Terdaftar,26018329,8342323.383955675
Belum Terdaftar,8092760,1581381.3174040783
Belum Terdaftar,7839908,2015763.4870816716
Terdaftar,4346667,1123888.7762004524
Belum Terdaftar,17025980,4138361.55671168
Terdaftar,11514922,2633217.2885289746
Terdaftar,53153183,1058402.3190797926
Terdaftar,7718582,746218.2572748058
Terdaftar,11158342,1417759.7575830298
Belum Terdaftar,25943476,4739349.4053717945
Belum Terdaftar,10533918,1799294.9132608522
Terdaftar,19199465,4557148.471105132
Terdaftar,5359183,1499003.877166382
Terdaftar,4989480,-453251.1600187591
Terdaftar,22554928,7384099.06508465
Terdaftar,12884885,5087810.756467975
Belum Terdaftar,15106695,4148064.877936541
Belum Terdaftar,13978759,3883649.647826258
Belum Terdaftar,2628444,521280.03003373527
Terdaftar,20666434,6380840.875225025
Terdaftar,14432315,-1840064.7344303261
Terdaftar,25892318,8535812.352430694
Terdaftar,9751513,2721187.139929127
Belum Terdaftar,27650846,7481182.577507817
Terdaftar,6618189,277376.03529473196
Belum Terdaftar,7981295,2298172.089765125
Terdaftar,24820127,6024369.051940967
Terdaftar,13210963,1992567.61815443
Terdaftar,13858182,4383770.552898478
Terdaftar,5905548,2268010.811070492
Terdaftar,27578434,7551230.012046407
Terdaftar,11565337,2890950.0458795447
Belum Terdaftar,6400828,1160056.0782591011
Terdaftar,5005921,634851.0606555656
Terdaftar,5421249,2319870.5206046
Terdaftar,13333687,2819607.613002361
Terdaftar,17787149,5070621.838566652
Belum Terdaftar,16691486,636798.158379742
Belum Terdaftar,5682952,249596.6240987843
Belum Terdaftar,7641619,3162663.8747467706
Terdaftar,12925349,3357779.4778264607
Terdaftar,10745017,3411945.180420757
Terdaftar,9698924,-763578.7488418012
Terdaftar,7083055,1382977.0462435242
Belum Terdaftar,29149819,13959.78633537516
Belum Terdaftar,10274115,4450307.189794653
Terdaftar,8615600,202257.549917327
Belum Terdaftar,5503477,1449935.3047105735
Terdaftar,7367708,2063403.6378522068
Terdaftar,9436747,2214923.9467607164
Belum Terdaftar,19642639,6742313.686994124
Terdaftar,24157002,6380367.929339686
Belum Terdaftar,13363504,3036367.231862514
Belum Terdaftar,14241035,945691.493793553
Terdaftar,8876291,3882318.3829547726
Terdaftar,5792079,-54440.89446888736
Terdaftar,1352190,-10320.113783777051
Terdaftar,21026514,7253643.237497156
Terdaftar,11844040,1984826.3437662665
Terdaftar,23867194,7228908.256763573
Belum Terdaftar,11318340,1572967.6563133984
Terdaftar,27535100,7172596.5413709255
Terdaftar,6744879,2121729.231296758
Terdaftar,10464371,2148613.7904637675
Terdaftar,17426183,2356775.4678986585
Belum Terdaftar,12318192,4188544.002047938
Belum Terdaftar,8770512,-429496.9159645583
Terdaftar,22055090,7439369.073216358
Terdaftar,15569642,4886555.387486064
Terdaftar,1280912,566017.9146231237
Terdaftar,22026909,7849038.298738533
Terdaftar,24225320,7587419.062614066
Belum Terdaftar,15089331,1677929.73153504
Terdaftar,28270890,9392529.283037823
Belum Terdaftar,14014465,3611534.197300601
Terdaftar,28112665,9726947.57502127
Belum Terdaftar,14338624,4565453.220902946
Terdaftar,9047016,2319425.0913394964
Belum Terdaftar,4826698,1196356.9642125356
Terdaftar,27106816,9244371.624390263
Terdaftar,5234019,2025250.7942422219
Terdaftar,15839057,6574109.932551397
Terdaftar,23773237,8218501.657898821
Terdaftar,25906759,8295187.733402162
Belum Terdaftar,26570586,6945107.717258842
Terdaftar,13875985,3983062.9859898794
Belum Terdaftar,12242387,1393507.4569968358
Terdaftar,13366337,4706532.601217747
Terdaftar,9589081,3514057.3412721925
Belum Terdaftar,12461700,-1985570.0344971481
Terdaftar,19939077,3098224.7866221666
Terdaftar,8708335,3332957.39507607
Terdaftar,10936183,1208726.2820672216
Terdaftar,20723106,7912447.619249856
Belum Terdaftar,9195056,-527961.7048751258
Terdaftar,24401943,8775992.38217203
Terdaftar,26245747,7828538.571574838
Belum Terdaftar,26937360,8077581.233110825
Terdaftar,13922085,4540465.934292613
Terdaftar,11111488,3679480.810910802
Belum Terdaftar,4625697,1455488.3110318892
Terdaftar,29318507,9604606.389087778
Terdaftar,21533647,6131263.273412759
Terdaftar,23769222,7955522.741531988
Belum Terdaftar,19390879,-730018.0125040186
Terdaftar,20539600,6156549.426673875
Terdaftar,9632439,2792322.0923227216
Belum Terdaftar,25571917,-1897928.152845735
Terdaftar,10315223,3555355.748261401
Terdaftar,25403400,7227627.562044265
Terdaftar,8367820,3407053.7783687036
Terdaftar,22289969,6017624.460881247
Belum Terdaftar,9467071,3144793.7814977113
Belum Terdaftar,10628427,3103857.202500336
Terdaftar,15597804,3139715.50579404
Terdaftar,13784646,2940710.331983448
Terdaftar,9988743,3040266.5368795875
Terdaftar,6705693,2151533.1713260533
Belum Terdaftar,13113715,5903771.184951095
Terdaftar,10059988,1979497.0623857735
Terdaftar,21537879,6500825.899303931
Terdaftar,3594346,-493134.87219159165
Belum Terdaftar,20770756,5738571.946786596
Terdaftar,3200174,2644024.230069338
Terdaftar,19879776,4827596.576844009
Terdaftar,9074906,3301177.6343388543
Terdaftar,15663665,5092006.859014392
Terdaftar,5887111,1741961.8736417915
Belum Terdaftar,12101335,1570051.4502863546
Terdaftar,13226117,2807814.7180567114
Terdaftar,10625744,4844045.707803557
Belum Terdaftar,12864670,2172602.7690399536
Belum Terdaftar,13390874,4064366.897759313
Belum Terdaftar,12001204,6023467.3306135535
Terdaftar,5125826,1138719.8684500796
Belum Terdaftar,25373830,8012580.99385628
Terdaftar,13726672,5549890.663774513
Terdaftar,8111888,1974561.9397770904
Terdaftar,6042700,431260.9411205617
Terdaftar,14956603,2072256.043743365
Terdaftar,21703683,8571931.463902658
Terdaftar,21861647,3712461.3341006506
Terdaftar,2562782,583097.8365815014
Terdaftar,7445473,1120877.8216789456
Belum Terdaftar,12786289,-1005567.4884088712
Terdaftar,11906652,2790435.740775415
Terdaftar,20082702,1738440.8208874583
Terdaftar,24239305,7571311.91941616
Belum Terdaftar,8254313,-431575.01694621285
Terdaftar,18867662,5481716.330485774
Belum Terdaftar,3147450,2170383.2929061493
Belum Terdaftar,5136953,1969340.297516863
Belum Terdaftar,7678630,2434131.2924283585
Belum Terdaftar,23327151,6719657.198774869
Terdaftar,9247018,-374653.4395015174
Terdaftar,20735750,8216877.319754926
Belum Terdaftar,5913328,961841.2694659325
Terdaftar,14331377,4510339.26196393
Belum Terdaftar,16894551,4625416.079226818
Terdaftar,14515767,3876929.2118920893
Belum Terdaftar,14222021,5369780.2387936395
Belum Terdaftar,6332922,1867857.795512929
Belum Terdaftar,12790200,3656376.0570204123
Terdaftar,18975810,6021277.753913948
Terdaftar,11062072,1046479.9444293929
Terdaftar,20304983,4502505.2975222245
Belum Terdaftar,16810976,2695372.0209885635
Belum Terdaftar,15351869,3525963.6352382293
Belum Terdaftar,8870422,1461844.1780358679
Terdaftar,8047996,3163981.3713736297
Belum Terdaftar,14191647,4259612.521017472
Terdaftar,13955006,3971807.2526131626
Terdaftar,12241282,2416229.325492613
Terdaftar,28587843,8531808.035755211
Terdaftar,3167986,-1771862.0193598943
Belum Terdaftar,27051366,7952453.489194158
Belum Terdaftar,11796672,3602185.2688077562
Terdaftar,17912584,5615690.1843214985
Terdaftar,6877178,-556104.3225782795
Terdaftar,6563636,2193907.5366914747
Belum Terdaftar,6583861,933727.0301354573
Belum Terdaftar,11430540,561484.4580658164
Terdaftar,3038259,1550484.5041103722
Belum Terdaftar,15847142,6768256.323359744
Terdaftar,22779042,6885071.35880268
Terdaftar,29593400,8060924.541359767
Terdaftar,9357117,2995805.5475099985
Terdaftar,6603599,2920108.8574991454
Terdaftar,5685422,1911143.8100851595
Terdaftar,8254489,5219459.572463745
Terdaftar,3241368,257072.83090533316
Terdaftar,18222420,5718957.479919298
Terdaftar,10060848,4567172.353418203
Belum Terdaftar,14521427,1148686.1014224242
Terdaftar,16743908,3073094.4734756188
Belum Terdaftar,20552880,689630.4910142423
Terdaftar,13860708,5642733.165848699
Terdaftar,18781171,8524994.290399138
Belum Terdaftar,13563834,4772946.083750818
Terdaftar,20648990,5826833.706303516
Belum Terdaftar,14201160,3251144.84756261
Terdaftar,15996821,7017789.657530849
Terdaftar,19324800,6526181.586465759
Belum Terdaftar,15284521,-832938.9912299189
Terdaftar,17172545,4948607.133666219
Terdaftar,19767517,6240441.616828703
Terdaftar,20043687,3894945.992588708
Terdaftar,14731636,-296377.95199627883
Belum Terdaftar,18820545,2649979.1063349526
Belum Terdaftar,13299720,59846.38461735193
Terdaftar,15273908,5621934.689604782
Belum Terdaftar,18015001,2408636.8945520264
Terdaftar,18309521,4570553.637573475
Terdaftar,12359258,949854.9375581474
Terdaftar,16315412,5114493.742373945
Terdaftar,15017895,4392398.024050932
Terdaftar,20366411,6303844.776883934
Terdaftar,17345460,5266831.603850227
Terdaftar,19791305,7183556.497877944
Belum Terdaftar,18313151,5804783.697538789
Belum Terdaftar,15610869,4138859.6804210874
Terdaftar,15979617,5841734.15688975
Terdaftar,17727165,6548633.856358352
Terdaftar,14138132,2903108.973179536
Terdaftar,20386238,7648655.284768105
Terdaftar,17178813,5518355.673208484
Terdaftar,12458699,4020879.650146598
Terdaftar,17975105,6399156.131596515
Terdaftar,20660576,5631196.4089957215
Terdaftar,16729956,5973151.314190924
Belum Terdaftar,18467900,4169570.2291980875
Terdaftar,19848071,4479470.620289662
Belum Terdaftar,18138746,1556317.2765714275
Terdaftar,19422611,5915678.806332626
Terdaftar,20321476,5150974.460005342
Terdaftar,18686981,7216170.423189649
Terdaftar,18823471,6836324.7534396425
Terdaftar,17865302,6693029.766032965
Terdaftar,13802541,4265540.879677412
Terdaftar,20381033,6372171.517294959
Belum Terdaftar,19773582,-1587798.0393184598
Terdaftar,18824741,6643205.81015749
Terdaftar,15622944,5066716.6550370855
Terdaftar,15785701,5303015.92529226
Terdaftar,16523697,4531064.207208973
Terdaftar,20049225,4079973.6456594057
Terdaftar,13612203,3957519.350122682
Belum Terdaftar,14946627,4810659.021542167
Terdaftar,13415446,3089198.394541293
Terdaftar,20554804,5978842.37872316
Terdaftar,19124619,6230335.51046697
Belum Terdaftar,18419325,5200376.228627169
Belum Terdaftar,15432239,2985951.8581345966
Terdaftar,12422918,2215950.8381830063
Terdaftar,17174175,6275023.740233342
Belum Terdaftar,15047868,5175545.874816004
Terdaftar,19992883,5429036.312443409
Terdaftar,20581288,5249977.831770001
Terdaftar,17810901,-1971041.9777771349
Terdaftar,13016152,2656267.9213549746
Terdaftar,15219540,5613038.655002996
Terdaftar,15555825,3017376.8429572578
Terdaftar,20332333,7262680.780391841
Terdaftar,15331893,3979696.8293754472
Belum Terdaftar,15212422,4296557.389996745
Terdaftar,17451574,4517973.597915579
Terdaftar,14929384,3513240.193790161
Terdaftar,13955151,4079418.0828293236
Terdaftar,12511381,3088447.788680003
Terdaftar,15170464,3008317.0509627876
Terdaftar,17402097,5038314.399283006
Belum Terdaftar,14181872,2837553.366843064
Terdaftar,16878775,6331991.111496068
Belum Terdaftar,18694383,6545120.5771330595
Belum Terdaftar,16263749,2873972.1651288653
Terdaftar,17813057,6064274.598393508
Belum Terdaftar,12961166,2681807.19635942
Belum Terdaftar,14976259,2878926.3147017127
Terdaftar,16777223,5183039.097935274
Terdaftar,14561075,4965116.277330814
Terdaftar,14554122,5823674.549370436
Terdaftar,19209970,6449279.541731814
Belum Terdaftar,13237127,3227405.410500808
Terdaftar,17098557,4097569.2086347607
Belum Terdaftar,15320908,4269854.773851904
Terdaftar,20445271,6562932.013661271
Terdaftar,16045502,3227220.3601028454
Belum Terdaftar,13393769,3872902.05416108
Belum Terdaftar,19128832,1813993.589539695
Terdaftar,13523100,-1185542.4188451776
Belum Terdaftar,13127436,-2215776.9789876
Terdaftar,19033310,7317397.549823429
Terdaftar,16112876,1671215.1632400458
Terdaftar,17701331,3391809.8764406964
Terdaftar,15973317,3324078.935753728
Terdaftar,13722948,2377811.7418936007
Terdaftar,19340065,6388472.63033361
Terdaftar,14023591,4958167.8430036325
Terdaftar,19913734,6015505.962307114
Terdaftar,13888446,-2204542.236813878
Terdaftar,17532031,3714699.9304068843
Terdaftar,20519102,3896344.3420958137
Belum Terdaftar,12806236,-1729120.060635243
Belum Terdaftar,16658227,4975799.452881919
Terdaftar,17115335,2573784.471091877
Belum Terdaftar,15892064,2488804.7052882006
Terdaftar,17516189,6838574.24563954
Terdaftar,13485563,4374435.751441058
Terdaftar,16199631,4737234.199692381
Belum Terdaftar,15284747,3638080.9783706465
Terdaftar,18210653,7485408.462972086
Belum Terdaftar,13426588,4239261.641564397
Belum Terdaftar,16954889,-2141352.201373736
Terdaftar,12414302,2015990.4074678198
Belum Terdaftar,12702078,-181975.9656733917
Terdaftar,20038925,4974235.803591674
Terdaftar,13988223,6050301.05750222
Belum Terdaftar,16753242,2269509.8029092886
Terdaftar,20671713,7624109.097789976
Terdaftar,20176063,5867508.026626408
Belum Terdaftar,19300075,5466370.50650843
Terdaftar,20007846,5826895.364958237
Belum Terdaftar,13084234,4047487.882186115
Terdaftar,20706651,6480059.1075992435
Terdaftar,18102261,4527474.691104548
Terdaftar,14917187,2756246.143971118
Terdaftar,13866175,2354629.380500758
Terdaftar,18863690,1821343.36508421
Terdaftar,20622210,4666794.962624491
Belum Terdaftar,12819420,-1099262.4491056893
Belum Terdaftar,12693724,3234182.5669257995
Belum Terdaftar,15893304,4777281.268306695
Belum Terdaftar,13386074,4741745.811648401
Terdaftar,13961416,5681034.747464036
Terdaftar,15322456,5505625.836369287
Terdaftar,19730148,5197603.6501697935
Terdaftar,13425533,4396575.028829195
Terdaftar,19485268,5908687.521492023
Terdaftar,18094136,4096111.8453690987
Terdaftar,16608841,5380885.084692272
Terdaftar,15093353,6384678.237917714
Belum Terdaftar,15857678,1309052.4901893972
Belum Terdaftar,13907522,2006619.8648402854
