id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan
28829892,UD. Chika Cinta,Perusahaan,3,2,37428439.11,17584513,Tokopedia,50,Belum Terdaftar,2017,4745576,372000000,629
28829893,UD. Santi Wijaya,Makanan & Minuman,3,4,23661941.13,17435948,Website Sendiri,403,Terdaftar,2022,4540446,162000000,860
28829894,UD. Widi Purnama,Fashion,2,2,14287013.82,17725863,Lazada,939,Belum Terdaftar,2019,2409280,315000000,917
28829895,UD. Wenda Anggara,Perusahaan,1,1,28930150.15,16951880,Lazada,411,Belum Terdaftar,2011,1834252,192000000,684
28829896,UD. Nando Malam Diva,Makanan & Minuman,4,4,8828004.45,16375302,Lazada,1641,Terdaftar,2008,3291138,126000000,845
28829897,UD. Priska Jayengprana,Perusahaan,2,3,7782709.863,17816480,Tokopedia,2396,Belum Terdaftar,2018,-1310007,378000000,unknown
28829898,UD. Riyan Sangkala,Makanan & Minuman,2,4,11785820.67,16795753,Website Sendiri,1792,Belum Terdaftar,2006,4048101,411000000,476
28829899,UD. Qamar Bijaksana,Fashion,6,6,18148118.04,15005875,Shopee,879,Belum Terdaftar,2014,4091020,318000000,827
28829900,UD. Echa Gandewa,Fashion,4,4,7433821.019,16452865,Tokopedia,1963,Belum Terdaftar,2004,3799275,225000000,53
28829901,UD. Zaki Resmi Khayla,Perusahaan,3,6,15765536.71,17087435,Shopee,969,Belum Terdaftar,2001,3119991,180000000,375
28829902,UD. Rian Mandala,Makanan & Minuman,2,4,16863503.92,16642667,Tokopedia,672,Belum Terdaftar,2016,4120206,279000000,527
28829903,UD. Sella Sangga,Makanan & Minuman,3,2,18282115.13,15377023,Tokopedia,278,Belum Terdaftar,2010,2103740,186000000,424
28829904,UD. Citra Anugerah Koko,Perusahaan,4,5,20871709.39,17903571,Lazada,748,Terdaftar,2009,4824873,336000000,888
28829905,UD. Niken Jaladara,Makanan & Minuman,1,2,19127156.69,17450107,Tokopedia,747,Terdaftar,2020,4733385,276000000,508
28829906,UD. Zidan Wicaksana,Perusahaan,2,2,14210982.12,15867082,Lazada,1331,Belum Terdaftar,2018,-2417891,276000000,361
28829907,UD. Fanny Saputrautama,Fashion,2,4,11380197.6,16039806,Lazada,967,Belum Terdaftar,2014,2066099,315000000,210
28829908,UD. Vega Naraya,Fashion,2,3,19554305.88,16742302,Lazada,1253,Terdaftar,2006,6155647,156000000,771
28829909,UD. Thariq Harapan,Makanan & Minuman,2,3,15889145.23,17404935,Bukalapak,1191,Belum Terdaftar,2008,-3379859,282000000,130
28829910,UD. Lea Trijaya,Makanan & Minuman,3,4,12644752.45,17167025,Lazada,1690,Terdaftar,2013,5943013,222000000,569
28829911,UD. Ina Permai,Makanan & Minuman,3,3,14239314.79,16101636,Website Sendiri,1630,Belum Terdaftar,2008,6120916,468000000,355
28829912,UD. Farid Harmoni Verdi,Perusahaan,3,2,26788933.52,15930236,Website Sendiri,50,Belum Terdaftar,2021,37249,324000000,15
28829913,UD. Intan Panembahan,Makanan & Minuman,1,1,44950534.5,16506114,Tokopedia,50,Belum Terdaftar,2000,4307423,336000000,46
28829914,UD. Ciko Widjaja,Fashion,4,3,7486789.353,17763024,Shopee,1571,Terdaftar,2006,3434073,549000000,500
28829915,UD. Romi Tirtayasa,Fashion,5,4,33962257.37,15113870,Website Sendiri,50,Belum Terdaftar,2015,7674584,372000000,235
28829916,UD. Zulkarnaen Lempung Vito,Fashion,6,4,19049916.06,17753755,Shopee,797,Terdaftar,2002,5176541,213000000,753
28829917,UD. Pandu Jatiwangi,Perusahaan,4,3,29979294.45,17147596,Lazada,331,Belum Terdaftar,2001,2071875,282000000,380
28829918,UD. Nando Karang,Fashion,4,3,32507359.17,17316002,Shopee,50,Terdaftar,2000,3956639,147000000,158
28829919,UD. Galih Kelana,Fashion,4,4,14943235.52,15463580,Lazada,1103,Terdaftar,2024,5635462,294000000,243
28829920,UD. Qisha Elok Valen,Makanan & Minuman,4,3,17040219.38,16794567,Bukalapak,1784,Belum Terdaftar,2013,6895961,135000000,868
28829921,UD. Qanitah Baskara,Fashion,2,3,19492480.41,15597742,Tokopedia,434,Belum Terdaftar,2019,2487175,282000000,647
28829922,UD. Vina Suryaputra,Fashion,1,1,48210893.71,17997991,Shopee,50,Belum Terdaftar,2018,4388516,147000000,573
28829923,UD. Icha Panembahan,Perusahaan,4,7,21596544.66,17636574,Shopee,845,Belum Terdaftar,2000,2982339,123000000,988
28829924,UD. Carissa Nirbayu,Makanan & Minuman,2,5,8388395.466,16323094,Shopee,1526,Belum Terdaftar,2013,-889877,255000000,100
28829925,UD. Gerry Brata,Perusahaan,3,6,28616488.07,15890522,,50,Terdaftar,2014,4729270,483000000,76
28829926,UD. Lina Langit,Makanan & Minuman,1,1,17484309.38,16606268,Bukalapak,1197,Belum Terdaftar,2009,5802848,399000000,738
28829927,UD. Melati Mayang Rangga,Makanan & Minuman,5,7,15598048.28,15591667,Tokopedia,835,Belum Terdaftar,2000,2503221,207000000,43
28829928,UD. Tami Jaya,Perusahaan,3,6,12872733.3,17125039,Website Sendiri,1553,Belum Terdaftar,2023,1115149,453000000,188
28829929,UD. Hasna Widjaja,Makanan & Minuman,3,4,16594149.11,16023632,Tokopedia,1025,Belum Terdaftar,2021,3002130,270000000,158
28829930,UD. Fikra Trijaya,Makanan & Minuman,3,6,24099930.24,15306444,Website Sendiri,239,Belum Terdaftar,2012,4294082,405000000,649
28829931,UD. Damaris Gemilang,Makanan & Minuman,3,3,6955990.634,17923129,Shopee,2185,Belum Terdaftar,2011,3717033,363000000,468
28829932,UD. Fikra Merdeka,Fashion,2,3,16426401.01,15208698,Bukalapak,563,Belum Terdaftar,2017,-1991994,336000000,932
28829933,UD. Abel Sunardi,Fashion,3,3,22584148.07,16315019,Lazada,1188,Belum Terdaftar,2001,6590052,357000000,421
28829934,UD. Laras Kencana,Perusahaan,1,1,19804039.67,15931907,Bukalapak,525,Belum Terdaftar,2012,3444556,549000000,13
28829935,UD. Zain Wijapranata,Fashion,1,1,18080835.59,15321869,Website Sendiri,630,Belum Terdaftar,2014,4337847,459000000,
28829936,UD. Fatimah Bagaskara,Fashion,4,4,27401368.48,15826426,Bukalapak,346,Belum Terdaftar,2006,6689674,282000000,690
28829937,UD. Salsa Sarwono Bayu,Fashion,2,2,18916652.58,15076336,Shopee,717,Belum Terdaftar,2018,4649088,246000000,830
28829938,UD. Jihan Sahaja,Fashion,1,1,6950276.082,16328746,Tokopedia,2457,Belum Terdaftar,2001,2966091,141000000,313
28829939,UD. Hana Lestari,Perusahaan,4,3,28696811.29,16279462,Website Sendiri,50,Belum Terdaftar,2000,5089974,,995
28829940,UD. Echa Kelana Yayan,Makanan & Minuman,2,4,33955066.05,17810158,Website Sendiri,50,Belum Terdaftar,2013,4804187,240000000,350
28829941,UD. Elyas Mulyo,Fashion,2,2,8084246.795,17930182,Website Sendiri,2274,Belum Terdaftar,2001,2334454,294000000,816
28829942,UD. Jodi Gatra,Fashion,2,2,18311747.71,17011669,Shopee,1143,Belum Terdaftar,2017,5029249,174000000,973
28829943,UD. Olivia Kusumajati Reza,Makanan & Minuman,4,4,21894848.28,17289322,Bukalapak,737,Belum Terdaftar,2014,1786010,303000000,238
28829944,UD. Wira Sahaja,Fashion,5,6,11877755.33,17577365,Website Sendiri,1902,Terdaftar,2004,3462048,306000000,58
28829945,UD. Damar Madusari,Makanan & Minuman,2,3,17468697.22,15178978,Lazada,302,Belum Terdaftar,2019,1190952,297000000,713
28829946,UD. Krisna Kelana,Perusahaan,4,6,4798292.747,16586256,Website Sendiri,2196,Belum Terdaftar,2013,1118457,147000000,704
28829947,UD. Guntur Utamajaya,Perusahaan,4,4,13274511.04,17544850,Bukalapak,1317,Terdaftar,2020,5222174,144000000,116
28829948,UD. Dea Darussalam Asep,Perusahaan,3,2,25293851.86,17281667,Bukalapak,930,Belum Terdaftar,2021,6899618,378000000,205
28829949,UD. Qisya Kencana Erni,Fashion,6,6,6924020.936,15923408,Lazada,2570,Belum Terdaftar,2023,-6194857,414000000,315
28829950,UD. Cakra Wening,Fashion,3,5,19190292.1,15711763,Tokopedia,682,Belum Terdaftar,2010,4381935,,928
28829951,UD. Marsel Utama,Makanan & Minuman,2,1,14338465.99,16757064,Website Sendiri,1622,Belum Terdaftar,2021,5058211,225000000,193
28829952,UD. Dina Senja,Perusahaan,6,4,13203243.02,15328539,Bukalapak,1125,Belum Terdaftar,2012,-1479243,30000000,274
28829953,UD. Maudy Sidarta,Fashion,3,4,14146605.98,15950881,Lazada,1645,Terdaftar,2010,2059093,45000000,369
28829954,UD. Tasya Sumirat,Fashion,1,2,9610104.136,17965205,Lazada,2116,Belum Terdaftar,2024,5385649,345000000,673
28829955,UD. Nara Anggrek,Makanan & Minuman,3,2,19245262.55,17719412,Shopee,1279,Terdaftar,2020,6016321,258000000,129
28829956,UD. Qayla Trisudira Willy,Makanan & Minuman,4,5,20604211.82,16638774,Bukalapak,610,Belum Terdaftar,2021,4237028,108000000,38
28829957,UD. Yola Saputra Vina,Perusahaan,4,4,13776846.75,15048017,Bukalapak,1023,Belum Terdaftar,2013,5017494,300000000,528
28829958,UD. Najwa Nirwasita Intan,Perusahaan,5,3,24171244.52,17907370,Bukalapak,714,Belum Terdaftar,2013,-4745517,558000000,411
28829959,UD. Indah Arya,Perusahaan,1,2,7769130.494,17699435,Shopee,2651,Terdaftar,2020,5253324,438000000,459
,UD. Delia Kusumasari,Makanan & Minuman,3,4,12977262.86,15030523,Lazada,971,Belum Terdaftar,2011,4007399,276000000,805
28829961,UD. Ovan Cerah,Fashion,4,3,16692296.7,15801141,Lazada,495,Belum Terdaftar,2009,980839,411000000,564
28829962,UD. Wenny Mayang,Perusahaan,0,1,16914504.87,17451324,Tokopedia,1067,Belum Terdaftar,2016,5517750,144000000,690
28829963,UD. Alya Kusumatmaja,Perusahaan,2,3,27527095.64,15142480,Lazada,50,Belum Terdaftar,2001,5171683,471000000,840
28829964,UD. Sekar Madusari,Fashion,4,7,22878102.9,15726303,Bukalapak,403,Terdaftar,2019,4590728,210000000,550
28829965,UD. Pipit Paseban,Fashion,5,5,11029954.17,16667370,Shopee,1611,Belum Terdaftar,2022,1531663,414000000,694
28829966,UD. Ovan Winata Qanita,Fashion,3,2,21143421.87,16330657,Tokopedia,723,Belum Terdaftar,2010,4861282,171000000,794
28829967,UD. Qori Baskara,Perusahaan,3,3,23709864.15,15435711,Lazada,374,Belum Terdaftar,2001,2767381,183000000,616
28829968,UD. Opik Sehat,Fashion,4,4,12213443.61,15758952,Shopee,1133,Belum Terdaftar,2001,-2789254,357000000,410
28829969,UD. Cici Adhi,Fashion,3,2,9943458.892,15905543,Website Sendiri,1889,Belum Terdaftar,2019,4789635,333000000,168
28829970,UD. Binar Bangun,Perusahaan,3,5,18883364.74,16182721,Lazada,1566,Belum Terdaftar,2012,4235253,513000000,864
28829971,UD. Iman Madya,Fashion,5,4,12754419.11,17836877,Shopee,1961,Terdaftar,2019,5662697,228000000,915
28829972,UD. Rahmat Sumringah,Makanan & Minuman,4,4,25205582.38,17430195,Bukalapak,309,Terdaftar,2024,5874355,465000000,463
28829973,UD. Grego Cendana,Fashion,4,6,31907282.21,17447340,Website Sendiri,50,Terdaftar,2024,5672226,321000000,879
28829974,UD. Wahyu Prima,Fashion,2,3,8313713.765,16354505,Tokopedia,1867,Belum Terdaftar,2012,1030846,426000000,897
28829975,UD. Sinta Panji,Makanan & Minuman,1,1,20600609.08,15262844,Tokopedia,630,Terdaftar,2020,5872842,261000000,504
28829976,UD. Teguh Naraya,Fashion,3,7,16500832.72,15584017,Bukalapak,934,Belum Terdaftar,2016,2348563,117000000,420
28829977,UD. Hanafi Abadi,Fashion,2,4,11565573.7,15187353,Shopee,1923,Belum Terdaftar,2023,5611260,192000000,852
28829978,UD. Fajar Kusumah Rendi,Fashion,2,5,11367501.96,15243839,Website Sendiri,1520,Belum Terdaftar,2014,3302149,294000000,413
28829979,UD. Galih Dharma,Makanan & Minuman,1,3,10807627.22,15849602,Lazada,1010,Belum Terdaftar,2021,3794908,417000000,311
28829980,UD. Via Agastya,Perusahaan,3,4,7464591.504,15574486,Bukalapak,2117,Belum Terdaftar,2013,86646,180000000,590
28829981,UD. Febri Dharma,Perusahaan,5,3,20349497.78,17866165,Bukalapak,735,Belum Terdaftar,2020,709153,522000000,681
28829982,UD. Lukita Bahari,Makanan & Minuman,4,5,12426429.79,16069756,Bukalapak,1474,Belum Terdaftar,2000,4180270,384000000,78
28829983,UD. Diva Naraya,Fashion,3,4,14182720.63,17564139,Bukalapak,994,Terdaftar,2015,4075083,63000000,967
28829984,UD. Marsya Hilir,Fashion,3,4,13336650.6,15737277,Lazada,1155,Belum Terdaftar,2015,4402175,372000000,735
28829985,UD. Viona Prima,Perusahaan,3,3,5378006.005,16508239,Bukalapak,1820,Belum Terdaftar,2021,2319561,357000000,458
28829986,UD. Qiana Taruna,Perusahaan,4,5,19905450.67,15738210,Tokopedia,1371,Belum Terdaftar,2010,7545630,306000000,903
28829987,UD. Najwa Jayawarsa,Perusahaan,3,5,8644803.151,15850112,Tokopedia,1219,Belum Terdaftar,2020,2430789,96000000,413
28829988,UD. Lutfi Luhur,Makanan & Minuman,5,4,11012319.96,16874223,Bukalapak,1853,Belum Terdaftar,2018,2596097,348000000,572
28829989,UD. Juni Gemilang,Fashion,3,3,20804428.04,15508612,Shopee,875,Belum Terdaftar,2015,4255187,411000000,344
28829990,UD. Yora Prana,Perusahaan,3,4,27319151.53,17676921,Tokopedia,246,Terdaftar,2006,6339462,156000000,263
28829991,UD. Valen Bijaksana,Fashion,3,3,26407902.75,15985957,Website Sendiri,497,Belum Terdaftar,2014,4309361,312000000,340
28829992,UD. Balqis Nawasena,Makanan & Minuman,2,3,37609623.01,17489225,Shopee,50,Terdaftar,2019,4929539,249000000,553
28829993,UD. Muthia Kusen,Fashion,2,4,10554441.8,16335248,Bukalapak,2654,Belum Terdaftar,2009,6251663,273000000,964
28829994,UD. Erlangga Mulyo,Perusahaan,4,4,25989853.28,15248188,Lazada,50,Belum Terdaftar,2017,5487847,369000000,960
28829995,UD. Pipit Jati,Makanan & Minuman,3,6,17995878.34,15985864,Shopee,1299,Belum Terdaftar,2016,5008059,552000000,741
28829996,UD. Tasya Wening,Fashion,4,4,18345280.28,15884002,Website Sendiri,712,Belum Terdaftar,2017,5005781,300000000,293
28829997,UD. Qanita Madusari,Makanan & Minuman,2,4,12733433.01,15258725,Shopee,1272,Terdaftar,2006,4273695,228000000,154
28829998,UD. Owen Sanjaya Rizki,Makanan & Minuman,3,3,9183125.239,15877739,Tokopedia,1570,Belum Terdaftar,2008,-3953,459000000,683
28829999,UD. Agus Puri,Perusahaan,1,1,14104383.31,15535537,Tokopedia,1508,Belum Terdaftar,2013,3832734,252000000,965
288210000,UD. Ulil Haji,Perusahaan,3,3,24451677.65,16766935,Lazada,850,Belum Terdaftar,2000,3075075,363000000,
288210001,UD. Clarissa Wijaksana,Fashion,2,3,15105000.51,16195611,Shopee,788,Belum Terdaftar,2016,3974574,486000000,709
288210002,UD. Tiara Putra,Perusahaan,1,3,8735275.594,10211077,Lazada,659,Belum Terdaftar,2000,1665914,270000000,737
288210003,UD. Anis Ratu,Fashion,1,3,18650914.82,17209490,Shopee,926,Belum Terdaftar,2010,5019424,426000000,203
288210004,UD. Ujang Sejahtera,Makanan & Minuman,1,1,9288798.686,17823149,Bukalapak,2325,Belum Terdaftar,2017,1104455,444000000,965
288210005,UD. Fauzan Haji,Perusahaan,4,6,14724412.89,17724014,Shopee,1385,Belum Terdaftar,2012,4647835,357000000,100
288210006,UD. Candra Bagaskara,Makanan & Minuman,0,1,14634458.84,16459268,Shopee,1493,Belum Terdaftar,2023,5884642,429000000,905
288210007,UD. Sani Kusuma,Fashion,4,6,11272352.37,17130211,Bukalapak,1787,Belum Terdaftar,2012,-3540479,102000000,274
288210008,UD. Mega Wira,Makanan & Minuman,2,1,8168068.306,16444196,Website Sendiri,1942,Belum Terdaftar,2017,4086912,207000000,573
288210009,UD. Vina Harmoni,Makanan & Minuman,3,5,19187807.85,17305000,Tokopedia,1384,Belum Terdaftar,2019,4582881,534000000,348
288210010,UD. Bayu Raharja,Makanan & Minuman,2,4,25946016.13,16133501,Shopee,50,Belum Terdaftar,2017,-2963466,450000000,173
288210011,UD. Jihan Harmoni,Makanan & Minuman,3,6,11488415.83,17185100,Lazada,1615,Belum Terdaftar,2005,3576612,351000000,578
288210012,UD. Adinda Baswara,Perusahaan,2,4,20591803.97,16803371,Bukalapak,691,Belum Terdaftar,2012,3828105,240000000,384
288210013,UD. Jibril Agastya,Perusahaan,5,5,17980883.71,15221823,Website Sendiri,793,Terdaftar,2005,4236494,453000000,486
288210014,UD. Zulfa Karang,Fashion,4,4,17137446.15,16752477,Tokopedia,1301,Belum Terdaftar,2007,5468695,534000000,532
288210015,UD. Bagir Sakti Juni,Makanan & Minuman,1,3,13076252.61,17664162,Tokopedia,2116,Terdaftar,2017,6224075,321000000,41
288210016,UD. Yasir Asmaralaya Hilmiyah,Makanan & Minuman,3,3,19458678.17,16731636,Lazada,1151,Belum Terdaftar,2000,6167011,252000000,740
288210017,UD. Carissa Nusa Yudi,Makanan & Minuman,4,3,16624985.89,16491490,Website Sendiri,1085,Belum Terdaftar,2011,5767421,141000000,701
288210018,UD. Koko Kusumajati,Fashion,6,4,10664543.82,16395602,Lazada,2196,Belum Terdaftar,2000,5864924,297000000,134
288210019,UD. Qisya Artha Ujang,Perusahaan,3,3,14244120.18,17578171,Tokopedia,1959,Terdaftar,2011,4585369,171000000,816
288210020,UD. Omar Malam,Makanan & Minuman,2,1,4918650.779,15330970,Shopee,2643,Belum Terdaftar,2013,4400689,,481
288210021,UD. Gilangga Jayengprana,Fashion,3,6,10191161.05,15880963,Bukalapak,1527,Belum Terdaftar,2004,2648863,363000000,868
288210022,UD. Nando Satria,Fashion,4,4,35440072.47,17783607,Bukalapak,50,Belum Terdaftar,2011,5124594,345000000,73
288210023,UD. Gani Nirmala,Makanan & Minuman,3,2,14781671.55,17668157,Lazada,1834,Terdaftar,2020,5856480,414000000,292
288210024,UD. Fira Prawira,Perusahaan,4,5,14889585.37,16950024,unknown,1476,Belum Terdaftar,,-642392,282000000,945
288210025,UD. Echa Harmoni,Makanan & Minuman,2,1,13730354.87,17508058,Tokopedia,1977,Terdaftar,2005,6563898,348000000,105
288210026,UD. Jay Wiraatmaja,Perusahaan,2,3,10810463.63,17886342,Bukalapak,1493,Terdaftar,2015,4224487,207000000,118
288210027,UD. Farhan Asih,Perusahaan,4,5,18407594.57,16232636,Bukalapak,1604,Belum Terdaftar,2001,5011780,408000000,373
288210028,UD. Weni Segar,Fashion,5,4,23383633.96,16241848,Lazada,128,Belum Terdaftar,2022,3023383,321000000,863
288210029,UD. Daffa Wiyata,Fashion,4,3,19204375.01,17447446,Website Sendiri,740,Terdaftar,2002,5328410,339000000,132
288210030,UD. Irma Binasena,Perusahaan,3,5,24254289.89,15942796,Bukalapak,384,Belum Terdaftar,2014,5523172,468000000,772
288210031,UD. Hanafi Senja Tomi,Fashion,3,3,21664685.18,17600465,Lazada,412,Terdaftar,2017,5065637,348000000,954
288210032,UD. Iman Persada,Fashion,2,3,14607131.94,16741097,Tokopedia,1536,Terdaftar,2010,5573456,453000000,755
288210033,UD. Nadia Artha,Perusahaan,2,5,5871448.67,16130156,Bukalapak,2020,Belum Terdaftar,2005,350508,123000000,745
288210034,UD. Carissa Sundawa,Fashion,3,4,9592309.194,16103216,Lazada,1100,Belum Terdaftar,2016,-3253633,234000000,388
288210035,UD. Pandu Jayawarsa Marwan,Makanan & Minuman,5,3,30389381.71,17972315,Website Sendiri,503,Belum Terdaftar,2004,5613803,402000000,132
288210036,UD. Galih Putri Qasya,Makanan & Minuman,2,3,17421873.14,15604146,Shopee,1393,Belum Terdaftar,2009,6425254,345000000,185
288210037,UD. Cinta Damai,Perusahaan,3,2,7057783.831,15409334,Bukalapak,1885,Belum Terdaftar,2010,3626755,144000000,364
288210038,UD. Zulkarnaen Sentosa,Makanan & Minuman,5,4,23295333.78,15859048,Lazada,611,Belum Terdaftar,2021,1157610,45000000,895
288210039,UD. Salsa Sarwono,Perusahaan,3,6,17992492.79,16950476,Shopee,1133,Belum Terdaftar,2007,5128566,345000000,714
288210040,UD. Eni Atma,Fashion,3,3,12127096.77,15557462,Website Sendiri,1091,Belum Terdaftar,2002,3331547,513000000,126
288210041,UD. Tami Widjaja,Perusahaan,3,3,20156486.09,16791845,Bukalapak,519,Belum Terdaftar,2022,1797782,57000000,299
288210042,UD. Elok Luhur,Fashion,1,1,13001929.64,16799855,unknown,1747,Belum Terdaftar,,-121780,207000000,778
288210043,UD. Bella Suci,Fashion,5,4,17499418.83,17636364,Shopee,778,Belum Terdaftar,2005,2569119,72000000,563
288210044,UD. Inten Sumirat,Makanan & Minuman,5,5,10748096.35,16593945,Tokopedia,1557,Belum Terdaftar,2000,2882053,135000000,837
288210045,UD. Dea Sukma,Makanan & Minuman,2,6,20691854.58,17478172,Tokopedia,351,Belum Terdaftar,2022,3549412,195000000,358
288210046,UD. Pandu Atma,Perusahaan,4,4,18316055.86,17152789,Lazada,739,Belum Terdaftar,2014,1412664,246000000,155
288210047,UD. Fitri Senopati,Fashion,2,3,12147810.99,15570821,Shopee,1210,Belum Terdaftar,2023,4865055,195000000,207
288210048,UD. Wenda Panembahan,Perusahaan,6,4,18911173.74,16304897,Tokopedia,747,Belum Terdaftar,2021,435357,192000000,655
288210049,UD. Lidya Jati,Fashion,2,2,6800008.699,16068215,Bukalapak,2213,Belum Terdaftar,2016,-2073369,234000000,228
288210050,UD. Nindy Berkarya,Makanan & Minuman,4,4,18994458.97,15758211,Lazada,961,Belum Terdaftar,2007,4929350,474000000,
288210051,UD. Gadis Trisudira,Makanan & Minuman,2,4,16357178.8,15050780,Website Sendiri,1311,Belum Terdaftar,2001,-2044242,141000000,320
288210052,UD. Weni Manik,Makanan & Minuman,1,2,13215363.98,17759706,Bukalapak,2047,Terdaftar,2024,5722038,198000000,894
288210053,UD. Heri Taruna,Makanan & Minuman,2,2,29622012.26,16968479,Lazada,50,Belum Terdaftar,2014,3428057,252000000,668
288210054,UD. Naufal Trisula,Perusahaan,3,3,34468997.87,15895756,Tokopedia,50,Belum Terdaftar,2015,5696799,288000000,687
288210055,UD. Qamar Putra,Perusahaan,4,3,25795222.47,15315674,Website Sendiri,50,Belum Terdaftar,2016,2832177,225000000,396
288210056,UD. Zara Senja,Makanan & Minuman,3,5,9477424.575,16636236,Bukalapak,2095,Terdaftar,2021,4765951,258000000,894
288210057,UD. Iman Satria,Makanan & Minuman,2,4,21819403.67,17900614,Shopee,491,Belum Terdaftar,2020,261580,468000000,636
288210058,UD. Fauzan Lingga,Fashion,2,2,2636594.125,15939762,Website Sendiri,2705,Belum Terdaftar,2004,2565007,249000000,623
288210059,UD. Viani Sudharmo,Fashion,2,2,18989136.94,15990143,Tokopedia,846,Belum Terdaftar,2005,3415199,492000000,285
288210060,UD. Andi Warna Mira,Makanan & Minuman,0,1,9638404.233,15961661,Website Sendiri,1344,Belum Terdaftar,2005,2428304,99000000,130
288210061,UD. Kamil Tengah,Makanan & Minuman,4,6,13965175.65,17019953,Tokopedia,2230,Belum Terdaftar,2010,7018164,372000000,75
288210062,UD. Leni Utama,Perusahaan,3,2,5227443.355,16890636,Lazada,2613,Belum Terdaftar,2007,-225004,150000000,848
288210063,UD. Rendi Ranggalawe,Fashion,4,6,10805871.14,15603181,Bukalapak,2143,Belum Terdaftar,2014,6267068,315000000,142
288210064,UD. Agus Persada Nara,Makanan & Minuman,2,3,9767984.527,15684321,Lazada,1884,Belum Terdaftar,2013,4728055,150000000,802
288210065,UD. Maudy Sari,Makanan & Minuman,5,4,11993964.04,15938872,Website Sendiri,1724,Belum Terdaftar,2024,5346526,270000000,243
